    0.205330876481871094E+00    0.962426007722327004E+00    0.950581258847206982E+03    0.627874263932869492E+00    0.382964007991776167E+01    0.122633139419730419E+01    0.430785362531452942E+00    0.119610050024141198E+00    0.796234578751177757E+00    0.119787411462411487E-01    0.513162432139260133E-02   -0.827572334587560590E+03
    0.405319076333639394E+00    0.878119754136423403E+00    0.950582166931386382E+03    0.707849403341392236E+00    0.280188608146793605E+01    0.133858525585667731E+01    0.273270484116558965E-01    0.785560441024979808E-02    0.134406772499193999E+00    0.119068798710310723E-01    0.490606831887614031E-02   -0.827518515408796247E+03
   -0.868480254855856781E-01    0.953962290918963118E+00    0.950581019311037153E+03    0.675776778538087597E+00    0.290082633404734791E+01    0.127737721048469988E+01    0.120649368082713204E+00    0.155556565149546522E+00    0.798417774171313765E+00    0.120087606914584567E-01    0.506510215378300904E-02   -0.827439808254798777E+03
    0.234300605911553550E+00    0.920592447371349154E+00    0.950581577969067098E+03    0.617590652828587050E+00    0.298594834241489693E+01    0.122658515602536533E+01    0.367845693177756172E+00    0.219441520353051492E-01    0.905738169748828037E+00    0.119115094780290441E-01    0.512401416189452868E-02   -0.827345280040519469E+03
   -0.380149915124359250E-01    0.981940794511348525E+00    0.950581177429462855E+03    0.788336101624342644E+00    0.333083011146863406E+01    0.141343331390166371E+01   -0.105878182592372694E-01    0.152670144399851299E+00    0.239904902420777555E+00    0.119967619999627149E-01    0.494666026398013145E-02   -0.827281034620943160E+03
   -0.176948382411330152E+00    0.903597816851583802E+00    0.950581211761304758E+03    0.740167587057276699E+00    0.300576743583478834E+01    0.135052376422892673E+01    0.681254968366880154E+00    0.319950069512655755E+00    0.132316833413669371E+00    0.119720027522440091E-01    0.498072474384207015E-02   -0.827171389858009775E+03
    0.997896531225404004E-01    0.936198453724657265E+00    0.950581307814335787E+03    0.383067431458124663E+00    0.290953217141434362E+01    0.938085701452677556E+00    0.291215632955674875E+00    0.686009120292522374E-03    0.953298211667762740E+00    0.118605754422088060E-01    0.501842742021738758E-02   -0.827153961979458472E+03
    0.202183407152435990E+00    0.887586392968937932E+00    0.950581519983483531E+03    0.466428001133778913E+00    0.286086032393182865E+01    0.104955206949608781E+01    0.564620596078505455E+00    0.850073276255694336E-02    0.924661763837992368E+00    0.119070817161521826E-01    0.501243176964491499E-02   -0.827124081976843399E+03
    0.354705488456136919E+00    0.892328421059598975E+00    0.950581957225403585E+03    0.720946208048853232E+00    0.296310028580286167E+01    0.132567616309478487E+01    0.298616552439401439E+00    0.153067838538187284E+00    0.882746382410466657E+00    0.119505982324711983E-01    0.499318482939259747E-02   -0.827104473333514420E+03
    0.327087581319456255E-01    0.940269223886050609E+00    0.950581497141003751E+03    0.396895743021722591E+00    0.291056301867145617E+01    0.949606396104238026E+00    0.294006406120800201E+00    0.391318911020675508E-01    0.289720332425815685E+00    0.119425471472659091E-01    0.521120984151669797E-02   -0.827039644190839795E+03
    0.283648603080491224E+00    0.909993185353993428E+00    0.950581454884153800E+03    0.394631056266626257E+00    0.319222234393245108E+01    0.932311514363916904E+00    0.495002917327437175E+00    0.212290805627786044E+00    0.219687236682559683E+00    0.119865468483779554E-01    0.490691651799763165E-02   -0.826825035144257754E+03
   -0.444717997880292870E-01    0.959901795276450254E+00    0.950581192650282333E+03    0.505629218353146448E+00    0.337503655802252611E+01    0.108890619529327304E+01    0.491201606151456693E+00    0.919835387641301933E-01    0.387107770104109072E+00    0.118258828798244349E-01    0.493324953996064977E-02   -0.826819162109869353E+03
   -0.288581822590040726E+00    0.926990571617628878E+00    0.950580763756319357E+03    0.675956380939075174E+00    0.324205076784434576E+01    0.129398192061520478E+01    0.300109701513459393E+00    0.358280509391800256E-01    0.649351529561588481E+00    0.118692658225875609E-01    0.517412055772019375E-02   -0.826716399012826514E+03
   -0.485535447244194174E-01    0.928108076719535102E+00    0.950581125980172828E+03    0.670832095805884543E+00    0.301388848150565369E+01    0.127071856079626633E+01    0.571945933890999014E+00    0.210701200222871005E+00    0.470305645221960111E+00    0.119668640035016267E-01    0.500963596766761804E-02   -0.826712906647669001E+03
   -0.330794428099834059E+00    0.899259925200422638E+00    0.950580841391020840E+03    0.732098393003559278E+00    0.282890747228721962E+01    0.135159842630725668E+01    0.155630369416928538E+00    0.152175537011847661E+00    0.212963938425280108E+00    0.119144069891786199E-01    0.500850871499235184E-02   -0.826712209180015293E+03
    0.455201606615401655E+00    0.834863385598320407E+00    0.950581672260853225E+03    0.672321525748446280E+00    0.305507508963738772E+01    0.128295899986850648E+01    0.599104828319741434E+00    0.795205135161455995E-01    0.527191729855685853E+00    0.119062470486879825E-01    0.487267301592013771E-02   -0.826689695119574253E+03
   -0.174911374647455653E+00    0.920534189647230550E+00    0.950580968008547188E+03    0.845352136489553097E+00    0.306302277294009961E+01    0.147582249439992963E+01    0.626554095976517123E+00    0.647383956662435367E-01    0.630568616531112514E+00    0.120122781868440033E-01    0.507679494785396104E-02   -0.826674738494600092E+03
    0.853027658492908625E-01    0.953889053195167147E+00    0.950581194878371093E+03    0.444389824207059525E+00    0.295561767400747089E+01    0.101778797444324320E+01    0.125683070465471780E+00    0.144114370034733770E-01    0.380826009290129275E+00    0.119561942759284327E-01    0.517750068269677913E-02   -0.826461270978829248E+03
   -0.970790427279113466E-01    0.931590088787413007E+00    0.950581199393679867E+03    0.522410322292264584E+00    0.321658819151600639E+01    0.110498454830635984E+01    0.658629571240269773E+00    0.198316956434359981E+00    0.130624812959608039E+00    0.119717805358169095E-01    0.500513040130839276E-02   -0.826339083855987610E+03
   -0.190320468211592431E+00    0.929763312691458399E+00    0.950581282338469123E+03    0.462781262144547290E+00    0.322473993965646777E+01    0.103460737838688011E+01    0.539465049536142494E+00    0.112722277978913932E+00    0.236699174552111508E+00    0.120006237484829269E-01    0.504568496117864876E-02   -0.826241564753968078E+03
    0.322278576512460058E+00    0.906266624030287349E+00    0.950581552016792784E+03    0.724763204005559936E+00    0.301307680138668932E+01    0.134633442628528810E+01    0.265785836315399426E+00    0.121888154998736439E+00    0.663727682386806572E-01    0.118789451295093877E-01    0.495857609290112009E-02   -0.826174988031694170E+03
   -0.425742850466889200E-01    0.974164437066935118E+00    0.950581137303778405E+03    0.524962471753799509E+00    0.342351583503976986E+01    0.111745173783814034E+01    0.241652602315918785E+00    0.436960590541428662E-01    0.517194497242746354E+00    0.120039418190051698E-01    0.499517208096780102E-02   -0.826049060040058180E+03
   -0.160707595858363472E+00    0.948769467713744707E+00    0.950581039459756653E+03    0.718034673448399330E+00    0.326093503743468283E+01    0.132577438688440941E+01    0.436544072912118941E+00    0.162996347044742723E+00    0.734983416853673299E+00    0.118608014258376991E-01    0.501185677307755539E-02   -0.826026553252740769E+03
    0.369016828974431332E+00    0.901473786007590205E+00    0.950581696158745331E+03    0.539520452955389529E+00    0.317265149003464586E+01    0.112844246764145706E+01    0.177361816585082877E+00    0.603275903232675728E-01    0.790502971154685374E+00    0.119090833681658216E-01    0.518186138842112801E-02   -0.825983855589679820E+03
    0.504849149272250664E-01    0.966640614500417938E+00    0.950581199406681435E+03    0.844770704050825216E+00    0.353080924154342801E+01    0.147501499733265229E+01    0.613605026441720436E+00    0.571327946304556675E-01    0.999936635997436207E+00    0.119603683298969594E-01    0.511031166747706253E-02   -0.825911643934362473E+03
   -0.119266174983134854E+00    0.910026650269343484E+00    0.950581346906243539E+03    0.765827572155722391E+00    0.278766149598612412E+01    0.137983869139168847E+01    0.486482075642539091E+00    0.122681540329900640E+00    0.875022230056349493E+00    0.120143100011141056E-01    0.505621649607483625E-02   -0.825881400597668517E+03
    0.344176642727417992E+00    0.913375329990358420E+00    0.950581978916221033E+03    0.837252806774859248E+00    0.327853837880034549E+01    0.145933243011087876E+01    0.294461805510731423E+00    0.126673000295034116E+00    0.789491685857759085E+00    0.119027443885876792E-01    0.484041430813433177E-02   -0.825863936228164448E+03
   -0.137796916561889304E+00    0.974809848945175528E+00    0.950580688324365610E+03    0.779027056479426383E+00    0.329773193225443784E+01    0.140384114809373495E+01   -0.104275565037117879E+00    0.118909905635784810E+00    0.580334957532637752E+00    0.119697547889590535E-01    0.500714379859159078E-02   -0.825862027947254205E+03
    0.282557372052476552E-01    0.984262469368634152E+00    0.950581261030792234E+03    0.692111483894625623E+00    0.403033007201851312E+01    0.130930985322757865E+01    0.588661846525663335E+00    0.502752840279832650E-01    0.583114017402655116E+00    0.119566809896056968E-01    0.504703755536923399E-02   -0.825802538397495823E+03
    0.253494614755168435E+00    0.919752220956725819E+00    0.950581438756010130E+03    0.821123464532584668E+00    0.325102703866736942E+01    0.145175638808143170E+01    0.621740201041756202E+00    0.120898951445531047E+00    0.327523211138223344E-01    0.118369770804375822E-01    0.508057847746265154E-02   -0.825779071943952772E+03
   -0.466705507209331572E+00    0.833936390594518961E+00    0.950580457859349394E+03    0.763345091406399945E+00    0.284811114197125459E+01    0.138640340646287563E+01    0.362324771765352716E+00    0.134665230710267619E+00    0.426452477393902893E-01    0.118762231782806905E-01    0.497377419413880251E-02   -0.825743935499841086E+03
    0.356935948895625632E+00    0.901671361340881550E+00    0.950581430974378236E+03    0.479613556309498701E+00    0.323004209683481847E+01    0.105094789591829274E+01    0.316739405159400023E+00    0.781414196035182945E-01    0.800008810028556061E+00    0.119901405645871824E-01    0.513389599489082540E-02   -0.825728730571571077E+03
    0.157803331181280981E+00    0.967948487923665613E+00    0.950581688484931192E+03    0.449609866527210800E+00    0.351945811089312510E+01    0.102062757438811702E+01    0.194202261554574984E+00    0.422737892886577288E-01    0.478142025177217822E+00    0.119148351787056288E-01    0.509316929117452355E-02   -0.825717656912931034E+03
   -0.172722529825323656E+00    0.956495474349400965E+00    0.950580883070764685E+03    0.802608307898423301E+00    0.337235942250808174E+01    0.143322725473730817E+01    0.377888273298649380E+00    0.892968428383440482E-01    0.118756214498553052E-01    0.119671568683955669E-01    0.486524658026974907E-02   -0.825704584197398276E+03
   -0.249656152152275990E+00    0.942968882566364686E+00    0.950580494322086224E+03    0.629135157803651701E+00    0.300183417913632100E+01    0.123007872955311148E+01   -0.892623330785108360E-01    0.129951013132213633E+00    0.681425455712671435E+00    0.119119804742288844E-01    0.503218226163658702E-02   -0.825686048755912907E+03
   -0.128988316603123931E+00    0.927974727033408553E+00    0.950581213270009357E+03    0.824062013145619554E+00    0.284759967431720584E+01    0.145143651456699874E+01    0.377725707379069298E+00    0.163517877489558150E+00    0.144705900635571205E+00    0.119802800462621463E-01    0.483996630307850090E-02   -0.825647607467059743E+03
    0.389963170209341126E+00    0.870377449748766741E+00    0.950581651928963538E+03    0.415279226724324491E+00    0.280712569716997518E+01    0.956296814317996735E+00    0.200040787301872469E+00    0.132899682593919571E+00    0.863750254068414658E+00    0.119689854448476428E-01    0.496138966914979815E-02   -0.825570116988166887E+03
   -0.377559535426894466E+00    0.884030135872862610E+00    0.950580230236380658E+03    0.695995255195472895E+00    0.280288350991958612E+01    0.130548303671216770E+01    0.112514827410048257E+00    0.142335534935379288E+00    0.611856176626235371E+00    0.119533729224005035E-01    0.500661496284098700E-02   -0.825567091555038132E+03
   -0.231413921793701238E+00    0.912129291087242944E+00    0.950580955372039966E+03    0.759253797897529559E+00    0.292943812463463749E+01    0.137660870269525493E+01    0.446320656195643761E+00    0.151303560653055780E+00    0.462658597702084062E+00    0.118827571493072028E-01    0.510781195644076369E-02   -0.825492147711772759E+03
   -0.360221707183688844E-01    0.957051349301895282E+00    0.950581408516918714E+03    0.764467627925043747E+00    0.311476807099456332E+01    0.139143195454826341E+01    0.344297266057009721E+00    0.586448150584824371E-01    0.412989627249152780E+00    0.118694597764490185E-01    0.511012100479594361E-02   -0.825489609578097657E+03
   -0.917030126629198028E-01    0.968694650339011365E+00    0.950581010725975489E+03    0.685581899532997641E+00    0.311679666026865521E+01    0.130307839186857621E+01    0.398083375305481324E-01    0.601310859655264859E-01    0.518021235462317042E+00    0.119143104414970065E-01    0.488682653841202366E-02   -0.825477301290896548E+03
    0.206613710247703253E+00    0.909300866887516435E+00    0.950581442266666841E+03    0.807197219673330801E+00    0.296546453334710991E+01    0.142998966610336997E+01    0.555573471768990301E+00    0.239230496064361947E+00    0.664619671748421792E-01    0.119780979617834064E-01    0.490530871705746954E-02   -0.825475362177936631E+03
    0.425613161418140651E+00    0.862802518272743235E+00    0.950581961365223151E+03    0.670148612747567984E+00    0.314253124363420522E+01    0.129232400916595980E+01    0.477886253921167348E+00    0.213714323628755969E-01    0.769848988161214720E-01    0.119758980351880491E-01    0.496591099112198009E-02   -0.825463515822819431E+03
   -0.291573396943736407E+00    0.914874660852592392E+00    0.950580929872970273E+03    0.871448813707728309E+00    0.306156928848769461E+01    0.149583707972365199E+01    0.370451725942859578E+00    0.168618577560709498E+00    0.554291835923955478E+00    0.119639800524516081E-01    0.495615478091155498E-02   -0.825457918413328116E+03
   -0.211189057702459326E+00    0.943201905646357752E+00    0.950580999408266507E+03    0.574706245243640224E+00    0.324205638102548832E+01    0.116332707046981221E+01    0.335003957253589557E+00    0.994960260692217546E-01    0.879211773694950849E+00    0.119596788013571174E-01    0.501569469434797258E-02   -0.825427167604414649E+03
   -0.922580437798078412E-01    0.968710699650035867E+00    0.950581348931568641E+03    0.723398892090310053E+00    0.360968271001148722E+01    0.133559040107727478E+01    0.541967579181658388E+00    0.208439702035595226E+00    0.211332326866106868E+00    0.120053693072478714E-01    0.495203950040710647E-02   -0.825404436166875598E+03
   -0.220350041196741842E+00    0.872525363042436553E+00    0.950581193549998034E+03    0.555949863195403404E+00    0.281186604321304534E+01    0.114708412999952514E+01    0.616967371932180542E+00    0.127422333763925311E+00    0.278316620392542124E+00    0.120090459840622617E-01    0.500105054783418768E-02   -0.825395826525461075E+03
    0.404498448474527095E+00    0.875980529655194351E+00    0.950581641069984357E+03    0.823900595585612905E+00    0.324987833704693463E+01    0.145631985510222473E+01    0.561571306611411303E+00    0.595583640865545508E-01    0.367563910168299091E+00    0.118851265575426503E-01    0.491188767797530804E-02   -0.825389858703183563E+03
    0.312616526935484362E+00    0.898781811214592108E+00    0.950581469245797848E+03    0.431095491769746486E+00    0.292339423114685415E+01    0.993105552052966578E+00    0.282247025720183786E+00    0.301649779853450650E-01    0.710805106421161681E+00    0.119959514731000812E-01    0.509201509147175213E-02   -0.825385961122186814E+03
    0.274349044579179857E+00    0.942790044155868756E+00    0.950581418664845501E+03    0.606020266993760215E+00    0.355827553699228005E+01    0.121538318988243299E+01    0.276751226728586874E+00    0.331902666277141267E-01    0.140350706367780881E+00    0.119407204164947538E-01    0.501181961800076237E-02   -0.825373242379882640E+03
    0.236283757710187281E+00    0.924287063739122949E+00    0.950581564635028030E+03    0.830947133694659668E+00    0.330614904332051474E+01    0.146600193595125838E+01    0.665765007221357563E+00    0.523227912183070326E-01    0.400349108493174566E+00    0.119380963563041030E-01    0.497500282114856154E-02   -0.825334778721533894E+03
   -0.113791231358828071E+00    0.961614539319116446E+00    0.950580872758893406E+03    0.769024444093781456E+00    0.309767121118504596E+01    0.139866376852684948E+01    0.158611480448817344E+00    0.304920498379518158E-01    0.896532829371946227E+00    0.120076407555919744E-01    0.505123856575204894E-02   -0.825309026803552342E+03
    0.200010126235545371E+00    0.940516323273849264E+00    0.950581496190618623E+03    0.738887270751746983E+00    0.313944607218608773E+01    0.137074608686984156E+01    0.340519120582827406E+00    0.147196326579256236E-01    0.415631707469038408E-01    0.120104726882592112E-01    0.518455144612744306E-02   -0.825283786695276831E+03
    0.196243960111356142E+00    0.954396208637269483E+00    0.950581721574168114E+03    0.612924010711803691E+00    0.320668628458113103E+01    0.121957363920836892E+01    0.103004967219790688E+00    0.791931407492850320E-01    0.265114193603480153E+00    0.120116968013238325E-01    0.494003926719636249E-02   -0.825273957560165172E+03
    0.340684477069929770E+00    0.902616599405695497E+00    0.950581691003929222E+03    0.759005573846322390E+00    0.306901057333295668E+01    0.136835740732055422E+01    0.309294581827440074E+00    0.175536766983975356E+00    0.743053935448151015E+00    0.119658591595635001E-01    0.510566327282152219E-02   -0.825263024476389205E+03
    0.337044432761489432E+00    0.903530650139383940E+00    0.950581903808237598E+03    0.792552405726045794E+00    0.326929227489611529E+01    0.141998934873875848E+01    0.505792421173534845E+00    0.137114719481208430E+00    0.194663491139457426E-01    0.119307049602990455E-01    0.491728090435506263E-02   -0.825260651513476091E+03
    0.802040513595476678E-01    0.928919942546848176E+00    0.950581274332197268E+03    0.417576717552004650E+00    0.285153045681096806E+01    0.969887065149441452E+00    0.323178047149219716E+00    0.128870155971777395E+00    0.302848072415669300E+00    0.119555925897038250E-01    0.490621645681443841E-02   -0.825194762409925829E+03
    0.316736615553527834E+00    0.903029563149922887E+00    0.950581404064203298E+03    0.722603646357589557E+00    0.306764010066395354E+01    0.133763288762009847E+01    0.412262028427560989E+00    0.922395238718636545E-01    0.734036708979240116E+00    0.119723643998930658E-01    0.489191878308475186E-02   -0.825189069478439365E+03
   -0.263933888644013126E+00    0.907077361457246489E+00    0.950580924553386808E+03    0.534149906087516890E+00    0.303973529869948678E+01    0.112411131256821517E+01    0.461091178175142224E+00    0.799117158508569903E-01    0.475262223555338481E+00    0.119857710211913708E-01    0.508057433225923144E-02   -0.825166291835959100E+03
    0.492635153664446435E+00    0.830394584607118014E+00    0.950581766621394195E+03    0.701875667660136315E+00    0.318651262487084352E+01    0.132006884380145517E+01    0.548627979180921987E+00    0.848999399656306386E-01    0.207845044590145384E+00    0.118724872404862881E-01    0.501763702655506558E-02   -0.825161778151852104E+03
    0.266578067886544812E+00    0.924308434190427297E+00    0.950581589946578447E+03    0.854078290242628269E+00    0.312121474740942961E+01    0.147526373718260562E+01    0.393554860412104968E+00    0.151287124045578564E+00    0.665781507487302804E+00    0.119164076309093113E-01    0.511193330847184782E-02   -0.825151910260587556E+03
    0.278418451615051188E+00    0.909354437656862080E+00    0.950581544993986654E+03    0.810484973952532162E+00    0.308663460042837512E+01    0.142884374910987111E+01    0.506369956055490511E+00    0.261547311625351331E+00    0.226616044101717345E+00    0.118892851753673139E-01    0.509081078736865061E-02   -0.825122551693882428E+03
   -0.274779671904583633E+00    0.923992721857817334E+00    0.950580836583001087E+03    0.779706325270602685E+00    0.297171822746216430E+01    0.140697854668765032E+01    0.184111162705164699E+00    0.938362390051547535E-01    0.326441240291104051E+00    0.118640889151331828E-01    0.498953394172958406E-02   -0.825117270435952150E+03
   -0.850109982266482600E-01    0.924603595801038014E+00    0.950581513335522232E+03    0.782154130711440465E+00    0.292562821213528146E+01    0.141069529869448829E+01    0.514531877855979425E+00    0.849571272010070933E-01    0.151862002596071438E+00    0.119293162263327639E-01    0.505238636387347201E-02   -0.825107857432714468E+03
   -0.350574070650455871E+00    0.889194743268487686E+00    0.950580865469591458E+03    0.589139361899362446E+00    0.297022051279585453E+01    0.119112879763305601E+01    0.324893726522253234E+00    0.587445812208155990E-01    0.428204619406496345E+00    0.119291984511786207E-01    0.519627051544830146E-02   -0.825106031273718827E+03
    0.397469482990249201E-01    0.961221606409845442E+00    0.950581291288133002E+03    0.834609124652015755E+00    0.340600031072569109E+01    0.146259125030548098E+01    0.599622199490060237E+00    0.780282171951462433E-01    0.804692008131535630E+00    0.119429557341680752E-01    0.502488087404802039E-02   -0.825086950691490756E+03
    0.166993881648875186E+00    0.957139004947059724E+00    0.950581423773918573E+03    0.803589523069763834E+00    0.326808359216986144E+01    0.143332107388676011E+01    0.278466285159311044E+00    0.733449995645354819E-01    0.480334719961760304E+00    0.119804598841361347E-01    0.492934872810892044E-02   -0.825027527321370712E+03
   -0.143935485165571864E+00    0.946342484575172449E+00    0.950580852364641601E+03    0.851127247990877800E+00    0.292698651283293154E+01    0.147312913401981915E+01    0.217788982913548979E+00    0.147649099634736075E+00    0.726002199550673022E+00    0.119756132298311883E-01    0.502712934645647286E-02   -0.824980391512354572E+03
   -0.793099044140470610E-01    0.940072541251448346E+00    0.950581167195368153E+03    0.539682455089821600E+00    0.278605220642102003E+01    0.113353134194522864E+01    0.159768629668212814E+00    0.622582124747318860E-01    0.438838966732765789E+00    0.119167770731966847E-01    0.515486575493712476E-02   -0.824961625471864068E+03
   -0.494856394513267239E+00    0.832602396275698875E+00    0.950580705199838349E+03    0.544117992846105958E+00    0.309898096209135909E+01    0.112865925829921387E+01    0.367365164192552052E+00    0.968091648563262352E-01    0.897069264120832655E+00    0.118890062691284666E-01    0.501216513317906398E-02   -0.824954577274370990E+03
   -0.636359064241895922E-01    0.932201407371146096E+00    0.950581235028246738E+03    0.609213038989914746E+00    0.284337600344166885E+01    0.121688117518892858E+01    0.339718451667271215E+00    0.777160201100501047E-01    0.500213076205171941E-01    0.119569223438633875E-01    0.498284654082608441E-02   -0.824952440194228188E+03
    0.483931203463305870E+00    0.809628760275492576E+00    0.950581910875541894E+03    0.837870742465550933E+00    0.285834140637125733E+01    0.146831117397755317E+01    0.567093046952441449E+00    0.109771151060678127E+00    0.298906536793315192E+00    0.120224472101268486E-01    0.497060715896558911E-02   -0.824925291074565052E+03
    0.270547845756805572E-01    0.965848363379751218E+00    0.950581328104985005E+03    0.833866370290232028E+00    0.295813706327750880E+01    0.146938999953815563E+01    0.580411866889123385E-01    0.487959491886581637E-01    0.617593006200707118E+00    0.119911641041629997E-01    0.500463157721610374E-02   -0.824919589595430693E+03
   -0.122143178177497536E+00    0.969758152783402716E+00    0.950581368762167358E+03    0.444355589087979730E+00    0.386680258011672695E+01    0.101105722281156241E+01    0.635525444840565279E+00    0.405492188873566237E-01    0.524242633573372196E+00    0.119800769596612698E-01    0.495971790008051250E-02   -0.824913783742910368E+03
   -0.583029630370979213E-01    0.982050019424995257E+00    0.950581349186339594E+03    0.436440655659522170E+00    0.365599707786374672E+01    0.993058458769790819E+00    0.185629560836319096E+00    0.104621226983932142E+00    0.692115448986205140E+00    0.119462699621800429E-01    0.506833043404150002E-02   -0.824906533409750637E+03
   -0.854309140750932894E-01    0.922852062395153494E+00    0.950581198365351156E+03    0.627918638933875117E+00    0.280236927606584540E+01    0.124047271714715168E+01    0.374487862422326789E+00    0.241497586537107109E-01    0.501093752080712607E+00    0.119285304691598600E-01    0.519912179167235713E-02   -0.824900054213884232E+03
   -0.217122266905224515E+00    0.952415541039055125E+00    0.950580826383048361E+03    0.570211774993570786E+00    0.328689689515509720E+01    0.116612490904851596E+01    0.122469186223035931E+00    0.759300836466224455E-01    0.565536454627960206E+00    0.120196373955817858E-01    0.502811129315469674E-02   -0.824897581284011721E+03
    0.170129116971110994E+00    0.907181261299645270E+00    0.950581625786524455E+03    0.856842286944931697E+00    0.292120553486540979E+01    0.149748484635369028E+01    0.609550533188838783E+00    0.241569859161273291E-01    0.326255796363524586E+00    0.118632304432129028E-01    0.514006289074109279E-02   -0.824873460383554061E+03
   -0.195547971359645523E+00    0.940109553519229424E+00    0.950581160998570454E+03    0.743306899814740740E+00    0.336610370398693082E+01    0.135563434659330273E+01    0.589064011345521554E+00    0.269765287653288055E+00    0.166956285705039176E+00    0.119137467693933123E-01    0.511434034286875616E-02   -0.824815827354925773E+03
   -0.215672272393236608E+00    0.942507776055686142E+00    0.950580654159161895E+03    0.733825089358995486E+00    0.289579283219462003E+01    0.135000714670792821E+01    0.188256360632155229E-01    0.943241616986720960E-01    0.806307876604134277E+00    0.119849985692236059E-01    0.495131353220505666E-02   -0.824798982296671170E+03
   -0.456744766804495494E-01    0.901211729545325135E+00    0.950581309400864370E+03    0.562715279694386394E+00    0.284676707059768130E+01    0.116356174858447003E+01    0.593731696871472647E+00    0.318682296455410213E-01    0.162186883933271297E+00    0.119187772566921417E-01    0.507548586700854940E-02   -0.824781751118333432E+03
   -0.376747461848674470E+00    0.848996256723533183E+00    0.950581020952483414E+03    0.693973769289200293E+00    0.291195941442163875E+01    0.131770161994518542E+01    0.624256512500897309E+00    0.322671548420921800E-01    0.277976272114470346E+00    0.119496865364391754E-01    0.509576878571725567E-02   -0.824760632201904855E+03
   -0.345485745024832314E+00    0.879220909327933509E+00    0.950580858640847509E+03    0.682547017365202291E+00    0.282260584529551428E+01    0.129105496530228647E+01    0.342405481112240229E+00    0.212533095899954616E+00    0.179027602610429520E+00    0.119596538908493359E-01    0.506351434123865005E-02   -0.824758708543966691E+03
