    0.905258791732901841E+03    0.198918311204003884E+00    0.315372679444919957E+01    0.744471735997420447E+00    0.367876469304897341E-02    0.855727731789213131E-03    0.137740563960344639E+04    0.406325499196957318E+00    0.310319577079125208E+01    0.105951295864312334E+01    0.144285646346878349E-02    0.115728646432056159E-04    0.594246967879763055E+00    0.800797397106627673E+00    0.932986283071188666E-01   -0.122502179619021163E+03
    0.905257383850786027E+03    0.200216146526997735E+00    0.317301891814917258E+01    0.724602446373590836E+00    0.389601395330000516E-02   -0.120815754596215186E-03    0.137740588878011135E+04    0.331875474207465215E+00    0.312632194512533212E+01    0.944699239189624174E+00    0.147764482735986136E-02    0.204199938020011018E-03    0.613001354807168219E+00    0.794485515294753530E+00    0.444496244905654980E+00   -0.122175847889039602E+03
    0.905257417971659493E+03    0.205097374840002705E+00    0.318733947173028787E+01    0.755122218545406731E+00    0.374509164148218929E-02    0.518911664830201680E-04    0.137740549088709645E+04    0.326469603613543768E+00    0.312512987105327644E+01    0.950366640857648992E+00    0.169089841140927788E-02    0.444693649360783372E-03    0.625861964056887210E+00    0.439292540043292767E+00    0.619981609687354274E+00   -0.121813060615993535E+03
    0.905258678589530746E+03    0.201423072247917889E+00    0.316514695646739153E+01    0.765565497796247274E+00    0.369820179773151445E-02    0.455876296605761677E-03    0.137740630738143659E+04    0.520858467407573911E+00    0.309619410654523275E+01    0.120634607148413342E+01    0.157326318700412929E-02    0.997522119098315230E-04    0.605082117608600534E+00    0.485989614009226523E+00    0.151881350881867661E+00   -0.121764388379678053E+03
    0.905257505273417905E+03    0.204469929106324305E+00    0.320678095490062898E+01    0.766320103759671412E+00    0.363429016961289153E-02    0.311473748050294930E-04    0.137740638683657562E+04    0.591696407176992678E+00    0.312203946020334300E+01    0.128763552649179847E+01    0.158491856001239870E-02    0.226315894172213206E-03    0.660450861674532597E+00    0.248623134116478683E+00    0.648257462045879862E+00   -0.121549780407237606E+03
    0.905257683273723387E+03    0.202011361953029850E+00    0.320253733467171031E+01    0.760208257893389638E+00    0.388122683426159187E-02    0.489074782093257276E-03    0.137740601649353766E+04    0.340968213572836687E+00    0.313107314755262811E+01    0.970966947116129298E+00    0.162425912011223209E-02    0.649383545675563667E-04    0.603654527820981279E+00    0.882037302393597455E+00    0.131201862846069550E+00   -0.121506587896724739E+03
    0.905257312691683296E+03    0.200345876300812326E+00    0.317619880174439873E+01    0.742496899581155945E+00    0.375389839997247385E-02   -0.196846703318653837E-03    0.137740681985634455E+04    0.259579176199410733E+00    0.310235378150490071E+01    0.844765901964025123E+00    0.163284963550498763E-02    0.547535047319247514E-03    0.605303495398255009E+00    0.809676159392551442E+00    0.211951862137157221E+00   -0.121392788273711489E+03
    0.905257726631974492E+03    0.205371479990188871E+00    0.317450208778456977E+01    0.761100753559751042E+00    0.356436744696102259E-02    0.465805415602482675E-03    0.137740660278267819E+04    0.349824675118807993E+00    0.311633114541444334E+01    0.991363531279713550E+00    0.138932626172991874E-02    0.307167313200795711E-03    0.638395519338146755E+00    0.266207259341929625E+00    0.774302885509047023E+00   -0.121378746470090292E+03
    0.905257121412566562E+03    0.203887643993685475E+00    0.320450206327467058E+01    0.743331859360121916E+00    0.384406500408117358E-02    0.144113223158881532E-03    0.137740622751746173E+04    0.610103895153900844E+00    0.309761235221773390E+01    0.128736999391191520E+01    0.157747131727077605E-02    0.297587035965551916E-03    0.644929913941707511E+00    0.512545143886135923E+00    0.638040897616393710E+00   -0.121359285341110905E+03
    0.905256613538971692E+03    0.203833479681704732E+00    0.315704256951542606E+01    0.764021226591106162E+00    0.370603265236079879E-02   -0.704703582478649615E-04    0.137740730351470779E+04    0.422759225972936692E+00    0.309766426259045202E+01    0.108483579770379990E+01    0.169054404362310035E-02    0.293165699671082969E-03    0.585820158904392763E+00    0.452526685125684669E+00    0.362329601790687905E+00   -0.121260773132519077E+03
    0.905257649733526364E+03    0.205313458315020403E+00    0.318272403949540905E+01    0.753654323681161697E+00    0.374229659806725456E-02    0.238430674369793927E-03    0.137740652188898321E+04    0.514405979872805674E+00    0.310662801110561881E+01    0.118801018261572588E+01    0.133175622675444499E-02   -0.279208623738536055E-04    0.631288766765341514E+00    0.385815439512777969E+00    0.657798554492203591E+00   -0.121260058751923310E+03
    0.905257749935653692E+03    0.200986835951606768E+00    0.320229581679261699E+01    0.768766146486488333E+00    0.366789615014216641E-02    0.425373363886261124E-03    0.137740624119819358E+04    0.566727782723689844E+00    0.312591978804851323E+01    0.126349466190577964E+01    0.150450140314798211E-02   -0.379690637822838184E-04    0.648503897751014691E+00    0.322135351707871220E+00    0.235735346046950289E+00   -0.121178606637319731E+03
    0.905256729413183280E+03    0.200830340653062961E+00    0.320339305984232681E+01    0.741351431866111854E+00    0.371677503536598994E-02    0.218375336946519116E-03    0.137740615782356394E+04    0.261128542709804068E+00    0.311540710320660175E+01    0.845099294074754592E+00    0.137445297842131442E-02   -0.499069585316869180E-04    0.642828830676741347E+00    0.644723261550929294E+00    0.354163515412978080E+00   -0.121075754928990605E+03
    0.905257089557560676E+03    0.199224897129909095E+00    0.321190918081554377E+01    0.754510601410113058E+00    0.378087956035577308E-02    0.108437055421184425E-03    0.137740593466021369E+04    0.522405087787478850E+00    0.313676120859668739E+01    0.119642042174047281E+01    0.167575142521449519E-02   -0.650073268866901977E-04    0.627312983264752155E+00    0.902015626237067991E+00    0.786273681984680714E-02   -0.121039254359941850E+03
    0.905258036911571821E+03    0.203172970473654790E+00    0.317044897116059543E+01    0.758949605527433180E+00    0.385816012092426303E-02    0.100903216311842847E-03    0.137740793130297311E+04    0.390100346337345028E+00    0.310492345240263568E+01    0.104079254370407326E+01    0.146749384028526178E-02    0.280822785456602553E-03    0.604629872781422328E+00    0.508870077233343654E+00    0.320994299153139873E+00   -0.121030857113407066E+03
    0.905258318727169467E+03    0.204300704481365114E+00    0.314374921193067269E+01    0.749440154059126007E+00    0.364944944423222992E-02    0.759577058949134631E-03    0.137740698476771922E+04    0.373769681892779926E+00    0.310696534657523316E+01    0.101793198946916252E+01    0.167169694480213266E-02    0.499925851153437684E-04    0.616007426572647176E+00    0.287476443144526916E+00    0.842115209136575560E+00   -0.120929369701079807E+03
    0.905257898598662450E+03    0.200183220740679901E+00    0.317522187770634412E+01    0.736752652703041910E+00    0.386828182126994907E-02    0.657532158987617077E-03    0.137740722527221328E+04    0.293524750145066071E+00    0.310353818874505327E+01    0.894204267837856226E+00    0.155284194424177083E-02    0.270705605346754918E-03    0.600551600198659052E+00    0.873360316054596186E+00    0.251696325458081738E+00   -0.120839903238124748E+03
    0.905257683530086638E+03    0.204399254161988092E+00    0.315205388557970512E+01    0.753214697537465061E+00    0.378182595884981113E-02    0.234968980835859043E-03    0.137740634876758145E+04    0.335927379782795632E+00    0.312000321228078104E+01    0.966890258962878724E+00    0.146713433843232224E-02   -0.411308955203804061E-04    0.608727196276464433E+00    0.482901189881058401E+00    0.457161330231037444E+00   -0.120774970860365372E+03
    0.905257545588798962E+03    0.198159501711077629E+00    0.317401641662096701E+01    0.734040600613013128E+00    0.365556034759159307E-02    0.252929813959856808E-03    0.137740626753152060E+04    0.453384413961589683E+00    0.310915310683915092E+01    0.110543390427041199E+01    0.161668300615298161E-02   -0.108648328838778507E-03    0.609194419399382348E+00    0.871987010887096625E+00    0.237692778858208387E+00   -0.120717693160013582E+03
    0.905257090200248626E+03    0.202946595912320366E+00    0.320341714393628152E+01    0.765375960897663354E+00    0.360009400011029532E-02    0.338972575625318129E-04    0.137740661653427560E+04    0.508867148903470845E+00    0.310193746227011458E+01    0.118450282531838669E+01    0.150743906342045569E-02   -0.526146092919566044E-04    0.622831637502089919E+00    0.533554685797288153E+00    0.293422537578925502E+00   -0.120613326043752537E+03
    0.905258941238205239E+03    0.203425212791467830E+00    0.316353306424330372E+01    0.756441798509116747E+00    0.382280437953154417E-02    0.594983311899000000E-04    0.137740656068232215E+04    0.309904681490381417E+00    0.310913623258960925E+01    0.933561130308300458E+00    0.162414539513784303E-02    0.235074680049129903E-03    0.616013286955507944E+00    0.402617766398058297E+00    0.425395542913306446E+00   -0.120612427754388975E+03
    0.905257617145405561E+03    0.199595695641969023E+00    0.314273611338182546E+01    0.743189991104804659E+00    0.371488869118204515E-02   -0.509373323523965027E-04    0.137740722147939005E+04    0.431037469768722759E+00    0.309585941494019723E+01    0.108224019805669047E+01    0.172263805311228396E-02    0.584772275927403218E-03    0.562833744357147836E+00    0.932414833750750738E+00    0.188896467382623889E+00   -0.120570746580631436E+03
    0.905257883410855243E+03    0.201472081653276569E+00    0.320849098459453153E+01    0.761427964244668631E+00    0.358861277693854272E-02    0.526548458766318284E-03    0.137740592165763724E+04    0.301250843010594682E+00    0.313678206877847021E+01    0.919514184369699228E+00    0.149771965095159276E-02   -0.210851354341401453E-03    0.622743542607874012E+00    0.704340127197744859E+00    0.140668460488636099E+00   -0.120509283307672817E+03
    0.905258180439202079E+03    0.207656774777089242E+00    0.318263018824222232E+01    0.748723900475370852E+00    0.387932293870732470E-02    0.253177511659152810E-03    0.137740690447566703E+04    0.308253839445720823E+00    0.310934903511439131E+01    0.915328987198389399E+00    0.172146239796655900E-02    0.522202831967688574E-03    0.634543177323657837E+00    0.333648048759505600E+00    0.974602396037638763E+00   -0.120468142756698555E+03
    0.905257553564179716E+03    0.201413623938846653E+00    0.319460251413319218E+01    0.753342541092518081E+00    0.365433065567009538E-02    0.512705308349847844E-03    0.137740614596545220E+04    0.515261697490561277E+00    0.313672389821447739E+01    0.119283000044974985E+01    0.159098558779111054E-02    0.346835944564805043E-03    0.642008170279212642E+00    0.493871415892197463E+00    0.312405756721943484E+00   -0.120418194091916988E+03
    0.905256182648759932E+03    0.200654292425251901E+00    0.318813116369838712E+01    0.752562777846750297E+00    0.382394952858801374E-02   -0.154150447667478208E-03    0.137740643138190171E+04    0.430086053538835111E+00    0.309884207026265379E+01    0.108237077763799938E+01    0.136568881791343175E-02    0.403237437322512271E-03    0.592555677458787677E+00    0.893137880551558627E+00    0.159246940038078599E+00   -0.120308049461932242E+03
    0.905257072520663883E+03    0.200007674512304251E+00    0.318711186618485698E+01    0.741857450072484159E+00    0.378960189651162543E-02    0.644552424033828508E-03    0.137740705811272983E+04    0.270730573445994160E+00    0.311102386127803943E+01    0.861458179719471806E+00    0.130380036873677108E-02    0.173721630923384662E-03    0.609033738691773685E+00    0.978142239309531480E+00    0.165895779168065277E+00   -0.120304172891795872E+03
    0.905256326851862696E+03    0.202517348305014971E+00    0.314692664045637738E+01    0.734461174100563108E+00    0.371009788730286214E-02   -0.311319356458228391E-03    0.137740592742376202E+04    0.354262655129658433E+00    0.309883708868699070E+01    0.978031507014718748E+00    0.146871054694961908E-02    0.418155340840331569E-03    0.596269899722492447E+00    0.704296350657543035E+00    0.475841079638510966E+00   -0.120287258313562873E+03
    0.905257968375052997E+03    0.202848286494311109E+00    0.318918262609682968E+01    0.753784867469225128E+00    0.359710258364794380E-02    0.388905543723783165E-03    0.137740650857117134E+04    0.610953108943694589E+00    0.310483224231002763E+01    0.129871907966852951E+01    0.162930716560049163E-02   -0.205069094650789374E-03    0.639411232447157474E+00    0.448563756766877098E+00    0.471343775588690506E+00   -0.120281212535182902E+03
    0.905257836522314051E+03    0.206356614302104446E+00    0.314620107675125649E+01    0.756336328601871055E+00    0.367340735856958034E-02   -0.158515110094681333E-04    0.137740580597455414E+04    0.317621958645827318E+00    0.309929773785561213E+01    0.935248140665969174E+00    0.182830358988740616E-02    0.289294519386307236E-03    0.596673993150849569E+00    0.394134376889326510E+00    0.712919939887538101E+00   -0.120267977434437924E+03
    0.905256983458591208E+03    0.203561266450498823E+00    0.315755479072189260E+01    0.758578879755053670E+00    0.386288507111416310E-02    0.167633580722970077E-03    0.137740678246164339E+04    0.377390078219981051E+00    0.311483740290282096E+01    0.102680207872491192E+01    0.145312157613472492E-02   -0.352313368709056274E-03    0.598053604614334766E+00    0.491904031397068009E+00    0.350687052040315861E+00   -0.120225260773490078E+03
    0.905256510163007761E+03    0.200732512903118804E+00    0.318417926355487335E+01    0.749593033782534723E+00    0.370923810764659662E-02   -0.241968734971897970E-03    0.137740627410368529E+04    0.371596416365113869E+00    0.314631416026857025E+01    0.102013765954797231E+01    0.153502676308880578E-02    0.345122616149051709E-03    0.641509841345691001E+00    0.497380830563105003E+00    0.264957701409799462E+00   -0.120192151396047777E+03
    0.905256563973665379E+03    0.199986285507572636E+00    0.321014631855222721E+01    0.744947828472050988E+00    0.375379734279883762E-02    0.359183344598890120E-03    0.137740589459851412E+04    0.521010818838025913E+00    0.314443955799506147E+01    0.119403247026903747E+01    0.151907275212414747E-02   -0.147852717980734294E-03    0.649126662094957396E+00    0.763773245029437997E+00    0.180888228207607249E+00   -0.120171582587512049E+03
    0.905258178784373399E+03    0.206478008853740236E+00    0.314868527736196446E+01    0.751790429819055195E+00    0.383373230021032130E-02    0.745065351258067388E-03    0.137740688767499182E+04    0.392459990980846163E+00    0.310136686744527212E+01    0.103807203999521969E+01    0.157384482623473473E-02    0.892349859467234108E-03    0.616770739298251769E+00    0.284299267955776036E+00    0.985772630420689744E+00   -0.120160335454223713E+03
    0.905258111051878359E+03    0.200139894315259859E+00    0.317347207897976880E+01    0.758854878497860375E+00    0.366595184266783891E-02    0.925688735955998432E-04    0.137740572767980234E+04    0.359591833665425131E+00    0.313095426632295482E+01    0.101109932854189277E+01    0.150582212138360497E-02   -0.267922221108718439E-03    0.620160588595114248E+00    0.420764750373109064E+00    0.159321474928238088E+00   -0.120131053250327483E+03
    0.905258583210246115E+03    0.204460723482613349E+00    0.317395843464544392E+01    0.754377617612996598E+00    0.381057593195369484E-02    0.371951705121442711E-03    0.137740626535161505E+04    0.483557525730521687E+00    0.310466204831297166E+01    0.115488234228369757E+01    0.148990754855313212E-02    0.244881004064889662E-03    0.631586933588590860E+00    0.401358543597174988E+00    0.514730977790756050E+00   -0.120111338140364865E+03
    0.905257748022568876E+03    0.198915651764344364E+00    0.316764291278018195E+01    0.752268633163484024E+00    0.374507193445498127E-02    0.542598972641805677E-03    0.137740803857426476E+04    0.382068718207009717E+00    0.311880534533059883E+01    0.103274434277024851E+01    0.145544704438958089E-02    0.306470962540328351E-03    0.592953599089585559E+00    0.755826599753354422E+00    0.637278929392275928E-01   -0.120072665066269408E+03
    0.905257295603916759E+03    0.200991422730306818E+00    0.319435814477580715E+01    0.741266555204405542E+00    0.376715137293646279E-02    0.561736644792421025E-04    0.137740682490567610E+04    0.607950269496577489E+00    0.309846663005134992E+01    0.128724416871400704E+01    0.168513057553565729E-02   -0.247933837804747981E-05    0.641899296710314538E+00    0.620661982307279425E+00    0.378400999799155091E+00   -0.120069109464313314E+03
    0.905257321942773046E+03    0.200352890564841263E+00    0.320132885839134174E+01    0.763213059454758369E+00    0.362812726313857525E-02   -0.112181477070705249E-03    0.137740583211287935E+04    0.459973284830503149E+00    0.313665773995856911E+01    0.113588231175667498E+01    0.135392599414415823E-02    0.642550981047596004E-04    0.634657288182309820E+00    0.501305070451921075E+00    0.738837958707850712E-01   -0.120042724506566913E+03
    0.905257366585420414E+03    0.202374177690292339E+00    0.320231071281772106E+01    0.763996784657170247E+00    0.389556803777626331E-02    0.396393649214621391E-04    0.137740684570998587E+04    0.334496042789562076E+00    0.314099975265978415E+01    0.969253924826781077E+00    0.164905244561162900E-02    0.763254502932686485E-03    0.620422257433246749E+00    0.584334485039862628E+00    0.205237834572457173E+00   -0.120032022020826474E+03
    0.905257842166261867E+03    0.204378061527713928E+00    0.320532329628804247E+01    0.762767024485621836E+00    0.359566445235228599E-02    0.346174480342464896E-03    0.137740605606783015E+04    0.279642822698814464E+00    0.311996927259180357E+01    0.885780407944869896E+00    0.134299588441263995E-02   -0.566269703766719701E-05    0.651288326244571891E+00    0.308108607002080592E+00    0.652798932805873644E+00   -0.120027230689025899E+03
    0.905256360661703070E+03    0.202497904731038986E+00    0.315333717525666080E+01    0.760094918666416985E+00    0.369011638165831282E-02    0.166103616762836026E-03    0.137740734376381829E+04    0.484878096515766077E+00    0.310666602674347470E+01    0.116246231832935720E+01    0.155560216194480100E-02    0.414660671791300395E-03    0.608645045061972922E+00    0.404593910341916607E+00    0.358667037396241173E+00   -0.119998834084190577E+03
    0.905259004670709373E+03    0.200478261930859797E+00    0.316631603568503062E+01    0.741581580562457265E+00    0.381371380011096342E-02    0.461023603579913122E-03    0.137740594898885615E+04    0.488454344769799209E+00    0.310843446890417185E+01    0.115572557105378726E+01    0.141660274714131354E-02    0.422081743668201170E-03    0.617406674915414122E+00    0.634420259315216506E+00    0.307949927597325590E+00   -0.119989346177254021E+03
    0.905257286848904641E+03    0.201745622543821335E+00    0.315225235581711560E+01    0.753068099760861753E+00    0.387312657528814108E-02   -0.244238671657404094E-03    0.137740575798028590E+04    0.323166870636531989E+00    0.309810478106090059E+01    0.951102935956493090E+00    0.126624987301053593E-02   -0.299133416015007203E-03    0.584786105529458311E+00    0.594280515972571033E+00    0.290329261289179463E+00   -0.119956747643533291E+03
    0.905257760258140820E+03    0.202443677121829951E+00    0.322331534529257668E+01    0.749828780111835957E+00    0.377926510324263359E-02    0.264157335699344298E-03    0.137740558119110779E+04    0.350464636261100582E+00    0.317292751722589861E+01    0.986104322163455116E+00    0.145080246444802274E-02    0.478396103523182070E-03    0.675013161415308538E+00    0.483734742378558902E+00    0.450220223738055980E+00   -0.119818369689709598E+03
    0.905257157492979218E+03    0.200469578644541763E+00    0.313976501098204119E+01    0.746344319466749173E+00    0.392064167732142366E-02   -0.345073896274028513E-04    0.137740597389794652E+04    0.342588060584257226E+00    0.310247436688184841E+01    0.979362830084991254E+00    0.146305475286663544E-02    0.799630992047384304E-03    0.583960104902963018E+00    0.641543970947746622E+00    0.217799364871366224E+00   -0.119775312144499082E+03
    0.905257253971520186E+03    0.201547800966112994E+00    0.318032180312017143E+01    0.754587052916466439E+00    0.369650381757083771E-02    0.185133546500737545E-03    0.137740667062117427E+04    0.322213803869707882E+00    0.310975316071975660E+01    0.942149376301582464E+00    0.152381130769548706E-02    0.436395373145159748E-03    0.583453091616675579E+00    0.963795929471077062E+00    0.163148955775505033E+00   -0.119768174998331716E+03
    0.905257558382558273E+03    0.200050890953378357E+00    0.316370184392700837E+01    0.739741881885999542E+00    0.391458611034446388E-02    0.111232489046098060E-03    0.137740651603560127E+04    0.502619983496263911E+00    0.310981754546256495E+01    0.117306064478850591E+01    0.160025483469991570E-02    0.687329492234933781E-03    0.611511427124246332E+00    0.644288062484399848E+00    0.284118520333455304E+00   -0.119766852327206408E+03
    0.905256749041454441E+03    0.205154033638139194E+00    0.315903893791990287E+01    0.749138255733648006E+00    0.382135825398164514E-02    0.220963914834393371E-03    0.137740569793122927E+04    0.345673799141264726E+00    0.311166498057592600E+01    0.977999572980715270E+00    0.131789508794981358E-02    0.222898618424394179E-03    0.619571714678878394E+00    0.327775902240517669E+00    0.854685260350519282E+00   -0.119748727947529915E+03
    0.905258515466801668E+03    0.203194273884668597E+00    0.315837419122485441E+01    0.746111726979582390E+00    0.367055595577204727E-02    0.711481659113388787E-03    0.137740643320886352E+04    0.396478580296275362E+00    0.309835776152123099E+01    0.104155337288482497E+01    0.159789815025729656E-02    0.717617232765199731E-03    0.610586259940106402E+00    0.471712964892456565E+00    0.587559482232839492E+00   -0.119730608997647948E+03
    0.905257104769446073E+03    0.200402331462361666E+00    0.318347503604373028E+01    0.750718829889425177E+00    0.368132501417496941E-02   -0.116988153558927888E-03    0.137740637355466902E+04    0.298262153367961302E+00    0.312150215569097567E+01    0.915602238033350391E+00    0.146782757357109134E-02   -0.824262964121968977E-04    0.626801283275631782E+00    0.552172267975858944E+00    0.224970963071410152E+00   -0.119724246994282794E+03
    0.905257354203589443E+03    0.201467821303473960E+00    0.320923154091956775E+01    0.762027680701716781E+00    0.356822205717501756E-02    0.264581684388698335E-03    0.137740642805752032E+04    0.348272868652062306E+00    0.316142690433485418E+01    0.992027036599632872E+00    0.146244167524163179E-02    0.443122548051677612E-04    0.658975574484831128E+00    0.444546214578406651E+00    0.240907292675932194E+00   -0.119666072417341780E+03
    0.905257412631296688E+03    0.202184993519883643E+00    0.319400467239628716E+01    0.753227990842043837E+00    0.379030656889622550E-02    0.912983651038534738E-04    0.137740530669452414E+04    0.469016218322083456E+00    0.312229382989945181E+01    0.113760558280751312E+01    0.148440314973145859E-02   -0.149366095282266187E-03    0.640549657987134147E+00    0.419926280036905353E+00    0.474814172997644168E+00   -0.119597228002225805E+03
    0.905257494690278349E+03    0.200974358993330909E+00    0.318586901288195135E+01    0.749978092053558032E+00    0.381066164889175274E-02    0.574803212226582261E-04    0.137740741930346758E+04    0.289210873341969377E+00    0.312586030425122452E+01    0.897449752073671725E+00    0.158964910248420022E-02    0.109663793135206245E-02    0.614686928797526733E+00    0.756508436436900689E+00    0.167576184900263631E+00   -0.119593796498235676E+03
    0.905258015035586141E+03    0.204398149204507384E+00    0.313223058766675955E+01    0.745465404015558830E+00    0.351147367479263603E-02    0.416877364562751040E-03    0.137740597766335054E+04    0.369746589488663124E+00    0.309598942569518520E+01    0.100873114931341723E+01    0.164419806416931519E-02    0.270782588305595873E-03    0.602455213205451479E+00    0.369435758900206412E+00    0.790286321421065585E+00   -0.119533103134217725E+03
    0.905257319668832110E+03    0.203986822931142897E+00    0.314824247662947343E+01    0.733329697244599843E+00    0.373938775957937189E-02    0.433190921937776086E-03    0.137740621341750170E+04    0.302592971163451352E+00    0.310660435391535739E+01    0.901650413035507636E+00    0.163530919081664866E-02   -0.901275066157447569E-04    0.612835212109924754E+00    0.585278536300331886E+00    0.632570496604343946E+00   -0.119529756556107273E+03
    0.905257057334687602E+03    0.199619084845013006E+00    0.320397417175274013E+01    0.744748570145188804E+00    0.365895811161939810E-02    0.299378943829919919E-05    0.137740703973718860E+04    0.395432190345785251E+00    0.314527002266803102E+01    0.103760455096552651E+01    0.154308518471368492E-02   -0.157231505764465762E-03    0.627884362813355246E+00    0.932903862094581093E+00    0.165751100313310279E+00   -0.119437389800932991E+03
    0.905257404226943891E+03    0.200955725490333553E+00    0.319854026493583188E+01    0.757212704231781442E+00    0.375100033940004712E-02    0.117528587338877610E-03    0.137740531806859485E+04    0.585021894345450266E+00    0.309815393616188306E+01    0.127168714741151545E+01    0.158137142347992629E-02   -0.361838470362918496E-03    0.625157204204454864E+00    0.552618348368177470E+00    0.237374373216962420E+00   -0.119434842989471178E+03
    0.905256503722987986E+03    0.201048054052649389E+00    0.316947867367298386E+01    0.756600101186901686E+00    0.363302703091902129E-02   -0.141661190040665019E-03    0.137740624868378336E+04    0.375740187433458328E+00    0.313307634659506995E+01    0.102819674269277472E+01    0.153289909056375170E-02   -0.192391314551287884E-04    0.614492787958067943E+00    0.513657698118737183E+00    0.188691471892341756E+00   -0.119427274281481203E+03
    0.905257925156708893E+03    0.202114774576982431E+00    0.321038566862120867E+01    0.745874793631526090E+00    0.383429109694085127E-02    0.406977993662571702E-03    0.137740662553207835E+04    0.330204295227423616E+00    0.315731467638050844E+01    0.956641997232756669E+00    0.138517686849216545E-02    0.703588333649196596E-03    0.655664514048763358E+00    0.594841415414268604E+00    0.350462500403377064E+00   -0.119391211316080245E+03
    0.905258659977911520E+03    0.201357555862339915E+00    0.317256958597497007E+01    0.754960865115219315E+00    0.389068169178393222E-02    0.298878189732676436E-03    0.137740627466814226E+04    0.430896734805839676E+00    0.309905239783205255E+01    0.108864677055692072E+01    0.150471863615264656E-02    0.532306935945747739E-03    0.586245336570029529E+00    0.802552199474809158E+00    0.150432987498592352E+00   -0.119359072478184004E+03
