    0.895604925283620560E+03    0.881561190512941267E-01    0.304083645875138453E+01    0.978990500656259810E+00    0.119233893718331707E+00    0.729798337238306005E+00    0.473880908392850575E+00    0.335381030643858158E-03   -0.130683896792548743E-02   -0.837662988520123548E+02
    0.895615315143973703E+03    0.253750468550547004E+00    0.338359939824068512E+01    0.119466065505222474E+01    0.180819137259319085E+00    0.184886830580422851E+00    0.563562006139025407E+00    0.292315480778154724E-03   -0.131039427702603350E-02   -0.836789887707316780E+02
    0.895614312907707131E+03    0.133529618404720524E+00    0.338953353733327134E+01    0.105229625973019258E+01    0.254327255204986002E+00    0.491749138606335956E+00    0.536705544363518694E+00    0.300374959076123160E-03   -0.113626740824428196E-02   -0.833734519130137670E+02
    0.895605490310060532E+03    0.843020781818187848E-01    0.293012596288437921E+01    0.100475462734016530E+01   -0.169170531998887874E+00    0.127174351660705343E+00    0.270930771107228574E+00    0.331686841424663759E-03   -0.128585030533618846E-02   -0.832605536831916169E+02
    0.895617040372564475E+03    0.464316912635191037E+00    0.340670835127571436E+01    0.140329847825868970E+01    0.184563304057672184E+00    0.645845044308607119E+00    0.542312888845666932E-01    0.344660530292233841E-03   -0.123082441396163422E-02   -0.831885563440514204E+02
    0.895606467833359261E+03    0.753874063607208461E-01    0.341478788467138372E+01    0.986231060545884830E+00    0.324791023025230885E+00    0.140173139670010799E+00    0.677020287506132190E+00    0.362366914065173629E-03   -0.130548506706500839E-02   -0.830204262839499449E+02
    0.895604767405391613E+03    0.297935843209439444E+00    0.322558694323646478E+01    0.124198974518423344E+01    0.234113979717784915E-01    0.209261726645871421E+00    0.167277549368723522E+00    0.299666523005108487E-03   -0.126835034264163177E-02   -0.830109757393199033E+02
    0.895608592321137053E+03    0.803437838302959728E-01    0.333450737523641161E+01    0.984504161719859994E+00    0.275168694388677082E+00    0.456134085829406566E+00    0.563960441300609516E+00    0.264157436672709384E-03   -0.126447881455371905E-02   -0.829903506159901809E+02
    0.895610959855041756E+03    0.103173254726710739E+00    0.318860746111734894E+01    0.101457928165849998E+01    0.162243585725141415E+00    0.307784958590487157E+00    0.941652721564189554E+00    0.295771962362550989E-03   -0.137813927600796346E-02   -0.828692489843135149E+02
    0.895608339783573456E+03    0.309982019809727283E+00    0.332862440725562880E+01    0.123580811276264502E+01    0.172235473785804949E+00    0.765173584870981305E+00    0.331330521800306088E+00    0.337173971329894628E-03   -0.122552189196194553E-02   -0.828410949005793640E+02
    0.895612303598011181E+03    0.309265505528129814E+00    0.371040951610527925E+01    0.126131447061852953E+01    0.373050228715880117E+00    0.489172004128227422E-01    0.592157513222313914E+00    0.284528318171845679E-03   -0.121976994034745170E-02   -0.828059924112518217E+02
    0.895610200818658541E+03    0.645107047301739789E-01    0.324288853654306575E+01    0.964985422255014158E+00    0.131597255448947514E+00    0.281788353662675961E+00    0.924177099966445176E-01    0.349178324026686027E-03   -0.126967552610737083E-02   -0.826349724347265351E+02
    0.895605917012640134E+03    0.691450012100832401E-01    0.344570286432041373E+01    0.989403133574657034E+00    0.315200335297499912E+00    0.566445641283604053E-02    0.829031325083237403E+00    0.328020951791387072E-03   -0.114083586092548345E-02   -0.825800725259230433E+02
    0.895614233633018102E+03    0.769730514519232217E-01    0.305628500240744261E+01    0.990663643974681540E+00   -0.149682973170204292E-01    0.800278965824613303E-01    0.860427401548540360E+00    0.346448806554891520E-03   -0.115991519453172154E-02   -0.823915261333991822E+02
    0.895614735517470194E+03    0.955736083545606352E-01    0.326232468420689781E+01    0.101211186342552883E+01    0.813538561045481501E-01    0.298843803111967454E+00    0.298798617413206513E+00    0.280322889546449905E-03   -0.127656193696550416E-02   -0.823559569127137934E+02
    0.895606052522222058E+03    0.117526724786091386E+00    0.337699012309227964E+01    0.103462560309142071E+01    0.285170199385543555E+00    0.483704243991890048E+00    0.118985827991876458E+00    0.303340696443287622E-03   -0.129174481540341932E-02   -0.822377856430183556E+02
    0.895612401943737837E+03    0.441056319827917764E+00    0.334745374560939890E+01    0.138403921877728986E+01    0.167791062783004818E+00    0.381668156917908230E+00    0.802966265757014241E+00    0.284152533612299502E-03   -0.115688839162099433E-02   -0.822028018257199022E+02
    0.895610343760705859E+03    0.416339120329182022E+00    0.347458509389286530E+01    0.135911929631488038E+01    0.304365800018233656E+00    0.315239834113079098E+00    0.887091984922561583E+00    0.308186011503265578E-03   -0.125327998189388515E-02   -0.821815762640419507E+02
    0.895609219244556812E+03    0.419104746636895675E+00    0.338170898705810963E+01    0.136343736788179548E+01    0.188735515406437848E+00    0.380055793825274935E+00    0.514914689251445776E-01    0.339114466056347763E-03   -0.124919202521168310E-02   -0.821758196337161309E+02
    0.895613445857773513E+03    0.825121752300782552E-01    0.312194772750154170E+01    0.973571872080676970E+00    0.725609205394750489E-01    0.873349344400049521E+00    0.173314488874406654E-01    0.344349656853593089E-03   -0.126911689881742742E-02   -0.820959864420843672E+02
    0.895605254108445592E+03    0.134663893757668324E+00    0.345394462020320381E+01    0.107115305029732033E+01    0.232462608343933397E+00    0.447662185071917712E-01    0.203642249787976931E+00    0.341895743199670255E-03   -0.124949298771570919E-02   -0.820473917333372498E+02
    0.895610766064166114E+03    0.851470859070062869E-01    0.298283063940369964E+01    0.981055121690628251E+00   -0.299021379914075069E-01    0.606240203299863833E+00    0.360130048739197184E+00    0.350495218685541177E-03   -0.124439560345182901E-02   -0.819809303139402772E+02
    0.895610311970759881E+03    0.210223809419399249E+00    0.348533822751898148E+01    0.114666785228501045E+01    0.294857866221678755E+00    0.221792847535811827E+00    0.808317754422731793E+00    0.307506472672053333E-03   -0.121052132576967425E-02   -0.817834800222806138E+02
    0.895609373888395226E+03    0.753051264297303902E-01    0.313688651596572177E+01    0.958352491892259462E+00    0.170385807126471001E+00    0.874979064573132237E+00    0.264526808378594658E+00    0.330733758653160848E-03   -0.128432303408984594E-02   -0.813290674032366354E+02
    0.895608080013535641E+03    0.764752891033397830E-01    0.317881268750977375E+01    0.957832052033789183E+00    0.234870402850929416E+00    0.771071766253365487E+00    0.419577227730933811E+00    0.353902240979465238E-03   -0.124640023254673007E-02   -0.813282198696629308E+02
    0.895612636458366410E+03    0.111099535111639169E+00    0.333366473756818094E+01    0.102863594696869809E+01    0.226816866045192356E+00    0.396877124938701253E+00    0.390890996534955404E+00    0.296050489172236531E-03   -0.127285697257428776E-02   -0.812867989474663375E+02
    0.895611168391740648E+03    0.727820515930904660E-01    0.317293439990639436E+01    0.978018836773372424E+00    0.177181570950258660E+00    0.336335748919505850E+00    0.696057336098023921E-01    0.256797954235988418E-03   -0.124245834333023414E-02   -0.810175631051451148E+02
    0.895604334925577746E+03    0.616372502133294142E-01    0.310707478432216133E+01    0.933015377165317905E+00    0.348986912880396183E+00    0.649709372208890690E+00    0.104091834923011411E+00    0.351379673518895791E-03   -0.115883535779890551E-02   -0.809306605131810670E+02
    0.895609867620808132E+03    0.114845493781314256E+00    0.355079118859156750E+01    0.105364756467850040E+01    0.243571596013977043E+00    0.147617714468753448E-02    0.604455602832910555E+00    0.310478644631285300E-03   -0.121864116548161747E-02   -0.808056270015124056E+02
    0.895611200814752010E+03    0.646655257894871438E-01    0.294249266196227843E+01    0.954333676787806784E+00    0.617430121266933085E-01    0.279987117022728438E+00    0.472352593622240968E+00    0.320972840559218681E-03   -0.121594925272845017E-02   -0.801310835430629140E+02
    0.895616873478828438E+03    0.635672818941527412E-01    0.313937707497013552E+01    0.948075619630858402E+00    0.163226424724599362E+00    0.595110166427572529E+00    0.106823535464810118E-01    0.361592857012874719E-03   -0.125142709732598001E-02   -0.798211800407323153E+02
    0.895609739673260378E+03    0.569371842227835850E-01    0.293950543950407495E+01    0.963358015166441706E+00   -0.364372757299111782E-01    0.222157526591866897E-01    0.602951739981238632E+00    0.352144374036914704E-03   -0.123778662511974530E-02   -0.798146745874555421E+02
    0.895614633542003844E+03    0.578500662230022125E-01    0.292713376234855804E+01    0.950152594169669684E+00    0.717203732023552476E-02    0.156425340118223039E+00    0.412967320640341140E+00    0.381607063796262497E-03   -0.123435993680965153E-02   -0.794792925649733064E+02
    0.895618730108827663E+03    0.589883080510613042E-01    0.296940250645449755E+01    0.932296714334362009E+00    0.116512507483619743E+00    0.728686583576232838E+00    0.710361862666590432E-01    0.301122965899670164E-03   -0.130895102268376376E-02   -0.794633598726816501E+02
    0.895615495583921302E+03    0.600756663934461921E-01    0.296584552074262620E+01    0.919753846883679227E+00    0.297459176715258344E+00    0.326770166107378635E+00    0.543177825236514145E+00    0.298308327331880951E-03   -0.117530180410875540E-02   -0.794494653985624950E+02
    0.895613648269159171E+03    0.657895659364224894E-01    0.324140667438575347E+01    0.968382557429145252E+00    0.238608355553708407E+00    0.240851522902202159E+00    0.184703960466367001E+00    0.271574119677164133E-03   -0.130767126762795782E-02   -0.794259953581491800E+02
    0.895614648651131688E+03    0.573559186723824055E-01    0.302527205773289598E+01    0.941673102187188915E+00    0.222240434868227865E+00    0.181227274968553342E+00    0.645288812555466551E+00    0.232106623221303709E-03   -0.114878229136545704E-02   -0.792632458582655772E+02
    0.895621714560559894E+03    0.582085552535623815E-01    0.310946959350272811E+01    0.952368947979667535E+00    0.126503981574438207E+00    0.192662524108181715E+00    0.674774730976973713E+00    0.317747556290850358E-03   -0.118459662958655260E-02   -0.792346811627139260E+02
    0.895623006651066248E+03    0.536453965827609694E-01    0.294995388857679730E+01    0.945392065617932875E+00    0.468087823772096456E-01    0.380742123299537757E-01    0.697910671294185159E+00    0.292790302300269256E-03   -0.110190174995882656E-02   -0.787589796942352081E+02
    0.895603476027571219E+03    0.570238915812844374E-01    0.298482034448658551E+01    0.934426468832309176E+00    0.165630602798222171E+00    0.437640228862781644E+00    0.115932742035638359E+00    0.356033081228689097E-03   -0.130938710815940718E-02   -0.785597767406288057E+02
    0.895613651572512936E+03    0.648940207318256801E-01    0.298426397274820365E+01    0.930868049091617689E+00    0.194929798379118502E+00    0.461327009491475093E+00    0.879733960037067053E+00    0.392692960315934453E-03   -0.130031313052321809E-02   -0.785363826330854806E+02
    0.895612319804503500E+03    0.613650012608948775E-01    0.302036332378672956E+01    0.951674689032933174E+00    0.125177938638894481E+00    0.309618751519218416E+00    0.107596291862470744E+00    0.286995009459188599E-03   -0.129933481826564196E-02   -0.785171159595102921E+02
    0.895614595320246735E+03    0.598884131324459307E-01    0.291805496696517075E+01    0.924001135078586944E+00    0.137981934401556039E+00    0.753666967787319564E+00    0.364648905683630342E+00    0.277534503351814510E-03   -0.128159987671767547E-02   -0.784198298957661990E+02
    0.895611067689112360E+03    0.651638922491765971E-01    0.298933734031932330E+01    0.929374280742141901E+00    0.190007938808489207E+00    0.911252947804448432E+00    0.260200110971587462E+00    0.324133513683152324E-03   -0.126188099044614865E-02   -0.783479326697850809E+02
    0.895616113976267343E+03    0.580042711672948130E-01    0.324062468740958076E+01    0.954398529462058276E+00    0.279624002678457551E+00    0.135478331129356838E+00    0.399302057880966954E+00    0.353892593209927109E-03   -0.127683988924623057E-02   -0.783251940426570457E+02
    0.895613807452583501E+03    0.544358924857764395E-01    0.291604620561520811E+01    0.918704822135434696E+00    0.159110774444899405E+00    0.692651641431331289E+00    0.624725044278696615E-01    0.284886453067467044E-03   -0.119418471474284915E-02   -0.782206980476212408E+02
    0.895616163116428538E+03    0.604129367165172834E-01    0.300108851613704708E+01    0.925944413277352663E+00    0.211921972174327067E+00    0.464838620118258106E+00    0.274552764530866411E+00    0.359964897145341467E-03   -0.112443305874215110E-02   -0.781377441407551032E+02
    0.895611528332542321E+03    0.588931406444997627E-01    0.319251411509922267E+01    0.945312367876840032E+00    0.255533623818408273E+00    0.480137055086139186E+00    0.731536805710869958E-01    0.284164629379031475E-03   -0.127079200557679226E-02   -0.780801457440612410E+02
    0.895607690783501198E+03    0.556713199367213918E-01    0.294659824812189974E+01    0.939139476704233700E+00    0.225667779351286235E+00    0.191587312938779952E+00    0.249047674889020271E+00    0.230639105970903424E-03   -0.119991703805107097E-02   -0.780155884635673118E+02
    0.895617542267936301E+03    0.540717482508918795E-01    0.310883279061938556E+01    0.914190525005655230E+00    0.317740827239235912E+00    0.644701142189421872E+00    0.194099401769313201E+00    0.266451992736956023E-03   -0.117610918589542562E-02   -0.778880721611851641E+02
    0.895617808492887207E+03    0.570314235944219330E-01    0.299847786213110501E+01    0.924986778004757038E+00    0.236392900516935178E+00    0.464470979368399817E+00    0.563201543403013399E-01    0.288744384265501863E-03   -0.104209456747125090E-02   -0.776362243734604505E+02
    0.895606771178561303E+03    0.579216171616253189E-01    0.298644595706436933E+01    0.913479411949756903E+00    0.398967452129060263E+00    0.693993018483186730E+00    0.391944056620547182E-01    0.283790317169345385E-03   -0.120928983981329757E-02   -0.774755557827198515E+02
    0.895619735378140490E+03    0.566144690540377749E-01    0.296440442321286968E+01    0.941503572848463088E+00    0.222597885171937904E-01    0.250699009821003127E+00    0.520167299858324994E+00    0.274707324276354803E-03   -0.117888619864928851E-02   -0.774569364257597783E+02
    0.895613255324577949E+03    0.567396344848851916E-01    0.301357529114021094E+01    0.937045152691219130E+00    0.254269947372359972E+00    0.235613453543945472E+00    0.114422920285535273E+00    0.346811195463828104E-03   -0.127474907650111310E-02   -0.774073294818037994E+02
    0.895617961197891873E+03    0.609945316108903915E-01    0.314561445714548027E+01    0.917200240028322122E+00    0.403494832878006804E+00    0.450632678107236062E+00    0.897701917542085726E+00    0.330456561771233503E-03   -0.107916819392957219E-02   -0.772541492287327713E+02
    0.895612887775601962E+03    0.520538539877081416E-01    0.306825076616894776E+01    0.934444659532542188E+00    0.208144112716649232E+00    0.189577060827362143E+00    0.522752270008890352E+00    0.266216988171689983E-03   -0.115954728530624079E-02   -0.772082286837218845E+02
    0.895615409071371346E+03    0.565006124457917633E-01    0.293860908394972808E+01    0.938214557997986809E+00    0.107160938109958082E+00    0.365302691475427765E+00    0.217121429403560363E-01    0.329143847730944961E-03   -0.123386930279938481E-02   -0.771732713190786939E+02
    0.895606275647031225E+03    0.618594912460702778E-01    0.295778731044162768E+01    0.927414206778844119E+00    0.164037118502462498E+00    0.651748897866917698E+00    0.508347872926730560E+00    0.294389977785202567E-03   -0.121670112391319973E-02   -0.771550011885761649E+02
    0.895611446271176078E+03    0.550897684735097010E-01    0.298075332475925459E+01    0.948720383652784438E+00    0.605080371126387462E-01    0.429438967767140911E-01    0.490102329462665937E-01    0.340249480365591855E-03   -0.131241508786760983E-02   -0.771245569645330846E+02
    0.895620025696009634E+03    0.594154049578772062E-01    0.291795545021470470E+01    0.932809769266099598E+00    0.430195033051123943E-01    0.553987061706776474E+00    0.236594878917180201E+00    0.280690957303372096E-03   -0.126036656983153500E-02   -0.770664999294818500E+02
    0.895625192655689261E+03    0.520987495128073450E-01    0.299455943399311231E+01    0.926911200447855022E+00    0.172722387762807017E+00    0.191364438523163760E+00    0.570913630814580797E+00    0.290919193418153615E-03   -0.127657754302768975E-02   -0.769492362218636288E+02
    0.895614824249861044E+03    0.545606600959943344E-01    0.295979199829748163E+01    0.936080211171234189E+00    0.175482082338850098E+00    0.136559844113901485E+00    0.385355013607359576E+00    0.326372627748088007E-03   -0.144053857455619591E-02   -0.769152708125364626E+02
    0.895609449756788990E+03    0.569645671853287669E-01    0.311976231751156652E+01    0.927740601627712991E+00    0.391773993848891777E+00    0.388569202604083286E+00    0.594187057004801789E+00    0.268821557303438458E-03   -0.122985204681715782E-02   -0.768872262635393184E+02
    0.895613023598428640E+03    0.620034741764693975E-01    0.303071833437087079E+01    0.921987504102962929E+00    0.264149759292372721E+00    0.674374239523961694E+00    0.546792705054169659E+00    0.265990210230607899E-03   -0.139416284981790442E-02   -0.768784878462085999E+02
    0.895607003634999046E+03    0.487551785658849532E-01    0.302684151038626492E+01    0.933777388367374450E+00    0.303233945034850016E+00    0.183600038058697561E-01    0.277296640115935078E+00    0.305059609536036114E-03   -0.138644215806365753E-02   -0.768722300405972021E+02
    0.895605214205363723E+03    0.540561997921537585E-01    0.295373292770464158E+01    0.916025938376060278E+00    0.356002605344198919E+00    0.387727266137738946E+00    0.314900940489008407E+00    0.280539709362037648E-03   -0.114352322553199284E-02   -0.768665927931268413E+02
    0.895612544135843791E+03    0.611817600470811324E-01    0.302524479535176072E+01    0.921588992503613813E+00    0.200137255995492147E+00    0.889921172626551793E+00    0.291928429814470647E+00    0.287627216561850418E-03   -0.118336411936336913E-02   -0.767648578918444997E+02
    0.895614050449213437E+03    0.615618651861541549E-01    0.308187861585871925E+01    0.921427038890657357E+00    0.223921611044146651E+00    0.787055365716224031E+00    0.255603534954563838E+00    0.371331662398558665E-03   -0.124170841467046572E-02   -0.767190650410421853E+02
    0.895603987923522482E+03    0.610786152736503204E-01    0.290174081565514452E+01    0.926611660222070865E+00    0.194505175058096391E+00    0.604308975400559723E+00    0.437549134898454373E+00    0.316873952562995997E-03   -0.126620679733996030E-02   -0.765635367563737361E+02
    0.895615066912686302E+03    0.584030885486176432E-01    0.298716160183212764E+01    0.906486332745031986E+00    0.332570869510679046E+00    0.803422084089734589E+00    0.209240469388505518E+00    0.331660185145556119E-03   -0.134659382652444273E-02   -0.765216853149142509E+02
    0.895613828604968489E+03    0.615103928109882597E-01    0.306917766070772657E+01    0.919169729879899533E+00    0.351907379781446927E+00    0.655819010177505435E+00    0.326593553805514303E+00    0.338742456137436365E-03   -0.121722586234054159E-02   -0.765020850620795301E+02
    0.895613249892231693E+03    0.575831957880795983E-01    0.296033028997702274E+01    0.916082008930035885E+00    0.288906589829167615E+00    0.548660202155889953E+00    0.762427916315772201E-02    0.368050066707849288E-03   -0.135408070572089548E-02   -0.764903831811291468E+02
    0.895611412787819518E+03    0.558952481801591600E-01    0.320449019040474425E+01    0.947181059630427757E+00    0.336369619292990585E+00    0.859545382948436187E-01    0.606944651576424188E+00    0.322262032535679255E-03   -0.131600370737702810E-02   -0.764475633733698601E+02
    0.895622895350240015E+03    0.605959893388538368E-01    0.308609678013809274E+01    0.928002785247564521E+00    0.253773189054889770E+00    0.425204113871739064E+00    0.670233897537708012E+00    0.322055237631544561E-03   -0.116979567593085074E-02   -0.764240060153498035E+02
    0.895611456741952907E+03    0.553169012296029147E-01    0.291705475916595391E+01    0.939841872022629921E+00    0.181705485042696679E+00    0.823930026751356209E-01    0.688662582425424441E+00    0.307182000829547830E-03   -0.134673498938633202E-02   -0.764127293700086909E+02
    0.895603971401001786E+03    0.527034938512698503E-01    0.289760542709406543E+01    0.930118058964857997E+00    0.119133659924434809E+00    0.464698246168231896E-01    0.657518239874751775E+00    0.358887288357909173E-03   -0.118325440629615461E-02   -0.764081523414585462E+02
    0.895609388401739693E+03    0.531115268409489416E-01    0.311851979964109427E+01    0.922525236144340899E+00    0.409530147353052598E+00    0.267739458852093493E+00    0.274397815303404791E+00    0.265412150738573993E-03   -0.112351741259854310E-02   -0.764075814132049089E+02
    0.895607128230955482E+03    0.639489540050892785E-01    0.294527376990924150E+01    0.917135114761016501E+00    0.344751204197130789E+00    0.536514532483948203E+00    0.750257852357789412E+00    0.323646675485171620E-03   -0.126859272360563616E-02   -0.763646817939547304E+02
    0.895617574871147667E+03    0.552790629514491108E-01    0.292478819839479254E+01    0.931135802018102199E+00    0.205703972814019309E+00    0.114316013006537473E+00    0.406039051387816430E+00    0.330290204484606775E-03   -0.130531625339893806E-02   -0.763387188724245647E+02
    0.895604636698876789E+03    0.615818790070749994E-01    0.298776960172849781E+01    0.910119920964749918E+00    0.388778086734200556E+00    0.621369681901418280E+00    0.486977594106403122E+00    0.340655834669679330E-03   -0.123051028967203699E-02   -0.763297992267460614E+02
    0.895606876748944956E+03    0.547015751228440705E-01    0.292019200798656575E+01    0.940219683471732237E+00    0.202315338050110149E+00    0.903272842154959205E-01    0.681291032616001879E+00    0.241644226958506736E-03   -0.133412863994666203E-02   -0.763022850473516314E+02
    0.895613119825246940E+03    0.608269731950536602E-01    0.300716933769195771E+01    0.916859550764348330E+00    0.289780654531581305E+00    0.512160966992541433E+00    0.665376058139765858E+00    0.373737986856394200E-03   -0.110040217321685438E-02   -0.762691731638880128E+02
    0.895617173183784985E+03    0.539985906272972965E-01    0.315866745915332947E+01    0.934789967394821453E+00    0.352542170070558214E+00    0.172042697765012798E+00    0.834579637398476071E+00    0.246582857187861021E-03   -0.116314261854550197E-02   -0.762349971223480054E+02
    0.895615894594152451E+03    0.618406927611049248E-01    0.305116933686662506E+01    0.917485845530282118E+00    0.271289266403358376E+00    0.872088030140766302E+00    0.215018179435782830E+00    0.281979099651580301E-03   -0.121106502031335245E-02   -0.761610665136424956E+02
    0.895615279702202656E+03    0.595570047872257050E-01    0.291887495201518155E+01    0.927342499610156912E+00    0.123110687743221980E+00    0.585336887322527311E+00    0.447766514620054679E+00    0.296304764661154546E-03   -0.130565119766474710E-02   -0.761600569951151982E+02
    0.895616278187928970E+03    0.549957680732292703E-01    0.304894393004155662E+01    0.948595917989289550E+00    0.111356251404782114E+00    0.733495488018793690E-01    0.138180672781827801E+00    0.332368129212837898E-03   -0.117975602937403154E-02   -0.760977529941430362E+02
    0.895610255122834928E+03    0.591645149131083750E-01    0.309606212382489998E+01    0.927610825092658908E+00    0.221616625159815506E+00    0.738517019511960027E+00    0.110624015317703495E+00    0.317872265510485419E-03   -0.125763395822878210E-02   -0.760656109597217380E+02
    0.895622572997033444E+03    0.574683759041356851E-01    0.293041061934827596E+01    0.917787316418478882E+00    0.158471818794930108E+00    0.568113843341162217E+00    0.106773987157161618E+00    0.358393140049564213E-03   -0.122255630485966840E-02   -0.760566812361589371E+02
    0.895603938762450184E+03    0.557499274603779141E-01    0.290124972943237047E+01    0.936386689465952049E+00    0.171878298236908478E+00    0.101844198252223225E+00    0.479053859603686294E+00    0.309260237603265625E-03   -0.118103720065964105E-02   -0.760532582872364316E+02
    0.895616688508094398E+03    0.571240469755491115E-01    0.302251395372737397E+01    0.912682992784708214E+00    0.281449983286773175E+00    0.564630096119201452E+00    0.221061367306210232E+00    0.345908525034487047E-03   -0.102757561247011214E-02   -0.759940370610060256E+02
    0.895608729847560994E+03    0.567289112789527011E-01    0.307212514018594218E+01    0.919115019597139704E+00    0.376530226768217346E+00    0.462227184075091224E+00    0.479440959490470997E+00    0.229339576152148839E-03   -0.130102622455975647E-02   -0.759818592420572259E+02
    0.895615404277362131E+03    0.600346482857471650E-01    0.302643171843879921E+01    0.927266958721620127E+00    0.258540064275648795E+00    0.437871043697111273E+00    0.424889934792440249E+00    0.283472228874613597E-03   -0.116502628574776182E-02   -0.759779444964122632E+02
    0.895606171751004240E+03    0.581116365033182147E-01    0.300646594180487270E+01    0.930911343413892922E+00    0.233949990051892875E+00    0.492986408575724011E+00    0.956502151194770917E-01    0.261472452930441857E-03   -0.125052093735932707E-02   -0.759726350175817942E+02
    0.895611725854195356E+03    0.632066376105314548E-01    0.298425284195985308E+01    0.924159046992584221E+00    0.236352064799406847E+00    0.600681074957831185E+00    0.683659888309664399E+00    0.285129069782820432E-03   -0.114224398593434917E-02   -0.759678893588856141E+02
    0.895608529410581241E+03    0.588673677171044213E-01    0.291058658669014791E+01    0.906633163197767766E+00    0.324591592824736708E+00    0.578127482720704355E+00    0.576610339643199854E+00    0.303736747201834023E-03   -0.143672621768059852E-02   -0.759657357943145115E+02
    0.895606675317757322E+03    0.575404389535225866E-01    0.304963324510199607E+01    0.925520608785966425E+00    0.365467339299831551E+00    0.407499209446504973E+00    0.519330334209665123E+00    0.275294115107276721E-03   -0.118445530301894766E-02   -0.759600649858550270E+02
    0.895618849560707417E+03    0.563360495301017186E-01    0.298899288826871512E+01    0.929026521123150206E+00    0.147577126850302776E+00    0.408185652374355834E+00    0.262525044146401265E+00    0.346620261499400867E-03   -0.113416078239721857E-02   -0.759568604475806524E+02
