    0.261346349264353478E+03    0.942175739684485052E+03    0.587468954514472896E+00    0.126323392392953861E+04    0.137271880598266516E+01    0.230592570525790547E+00    0.463237784056177271E+00   -0.398770419979086768E+02
    0.261343992339162185E+03    0.942173932011207853E+03    0.689905568430822846E+00    0.132777838899684548E+04    0.145684872928019526E+01    0.905199905316331987E+00    0.485877886734351755E-01   -0.397347597210599659E+02
    0.261345587437708787E+03    0.942175062049410599E+03    0.414909218984655603E+00    0.134404203993288070E+04    0.110409822135815938E+01    0.804535447024432471E+00    0.911451308747217359E+00   -0.397003619578350708E+02
    0.261345207762130485E+03    0.942173318936396527E+03    0.347517625589535473E+00    0.122314198595895118E+04    0.110184305535216165E+01    0.157036679081138719E+00    0.761886956136081372E+00   -0.396754706333242808E+02
    0.261346270815001958E+03    0.942175021046904249E+03    0.641054781237910487E+00    0.133323740225104302E+04    0.139767691089540369E+01    0.940692099003158977E+00    0.210915738659188834E+00   -0.396710630151926722E+02
    0.261345988741613894E+03    0.942175761650556865E+03    0.642077008231450419E+00    0.124223618054875419E+04    0.143684044205911055E+01    0.161532514894138279E+00    0.454850866863316494E+00   -0.395755352796095181E+02
    0.261344626554336003E+03    0.942173873735381335E+03    0.600757847471118156E+00    0.127492916210952808E+04    0.136310777419972418E+01    0.439981541566046241E+00    0.797198284120026135E+00   -0.395505730295390379E+02
    0.261346040368012552E+03    0.942176389780211366E+03    0.701281166985973758E+00    0.132328564725915339E+04    0.146971506428078658E+01    0.663586623450481028E+00    0.347231566256409163E+00   -0.393981573087749624E+02
    0.261345554525473233E+03    0.942174268769698642E+03    0.518249861248489818E+00    0.131180417651876360E+04    0.126205773906169494E+01    0.948268771887829209E+00    0.232972894513672452E+00   -0.393551794291295067E+02
    0.261345681605991729E+03    0.942174697621337828E+03    0.578473468807253366E+00    0.131733630153410513E+04    0.134100610530653186E+01    0.546137637206110971E+00    0.317564427064133625E+00   -0.393366158280052716E+02
    0.261344672607657003E+03    0.942173554748416564E+03    0.342778580415386114E+00    0.122305371725355008E+04    0.109493117128367023E+01    0.195098573204708137E+00    0.736147648451136227E+00   -0.393344100319517480E+02
    0.261344250008250583E+03    0.942173989849459076E+03    0.521344479469984967E+00    0.128526898572026084E+04    0.129682575793899324E+01    0.263334395170489066E+00    0.194176185983061883E+00   -0.392942933241493222E+02
    0.261345422339340416E+03    0.942176115172161644E+03    0.221958115673401180E+00    0.131092562569294569E+04    0.908862718366907796E+00    0.379875239259410302E+00    0.693585872606003906E+00   -0.392643586123476780E+02
    0.261344553832937720E+03    0.942174378018933226E+03    0.413230743130777345E+00    0.127054153673421956E+04    0.117141436233378426E+01    0.275986314525979326E+00    0.305831184360667585E+00   -0.392625449636251886E+02
    0.261343305670601808E+03    0.942175483176932403E+03    0.668602319295521386E+00    0.134460588690563441E+04    0.142840061298827425E+01    0.447957781152647672E+00    0.886404511813520091E+00   -0.391932745931845972E+02
    0.261345711719327880E+03    0.942174977325570580E+03    0.215859042979746979E+00    0.131258009961832909E+04    0.881836049645041253E+00    0.445759914589254402E+00    0.756093651335633443E+00   -0.391352257574748137E+02
    0.261344525820988565E+03    0.942173947561619684E+03    0.497894463116476560E+00    0.121952005599601262E+04    0.128931358108581584E+01    0.723254592120197021E-01    0.383073303570081791E+00   -0.391016374644750186E+02
    0.261344708522785993E+03    0.942174623219458113E+03    0.448900436714780637E+00    0.126635858443326993E+04    0.121003735815791313E+01    0.181829173994905613E+00    0.977278118552829089E+00   -0.390916992290065650E+02
    0.261345509035381099E+03    0.942175712103090746E+03    0.513130869795989430E+00    0.125001894534034068E+04    0.127163162043814504E+01    0.639162739401877622E+00    0.183537695513306121E+00   -0.390800724757937132E+02
    0.261345321637328539E+03    0.942176575392220798E+03    0.567571683039119645E+00    0.131087790475231645E+04    0.130472817339711766E+01    0.866337248829708417E+00    0.545333976016478927E+00   -0.390682835092975438E+02
    0.261345978504302536E+03    0.942175366911606943E+03    0.686256048172598221E+00    0.128148763195615493E+04    0.145529939239782991E+01    0.608402330009485737E+00    0.430974833249528344E+00   -0.390547829484372855E+02
    0.261345207177790996E+03    0.942173953349088833E+03    0.413568849186803145E+00    0.130356587126906538E+04    0.111024995782231040E+01    0.918695682515561662E+00    0.712832737797428617E+00   -0.389496115147359063E+02
    0.261344605564976064E+03    0.942173410222968869E+03    0.299766351117677798E+00    0.124768780170635455E+04    0.102876914447030066E+01    0.368480389948151743E+00    0.404223221535247090E+00   -0.388934237875931927E+02
    0.261344109156342881E+03    0.942175551600525523E+03    0.378452042848479886E+00    0.124415727208823796E+04    0.111204130972174831E+01    0.545393741675008203E+00    0.493430054880638791E+00   -0.388843778339612385E+02
    0.261343938601663183E+03    0.942174014819033800E+03    0.354337233135894047E+00    0.119991659325089950E+04    0.109625113803386198E+01    0.674382271065644190E+00    0.650977469265359016E-01   -0.387761722746844413E+02
    0.261344583426685347E+03    0.942176403839437057E+03    0.663946401629486593E+00    0.132468278655727795E+04    0.143594168657800481E+01    0.584491449098022975E+00    0.257780402769505146E+00   -0.386483462031632143E+02
    0.261344533523424445E+03    0.942173611997324542E+03    0.405469815753771057E+00    0.122000849236428530E+04    0.118343044196907554E+01    0.463884598936930362E-01    0.312225255734270395E-01   -0.386293698951045457E+02
    0.261344134027415350E+03    0.942175083364930742E+03    0.632032979488449276E+00    0.133652248359160944E+04    0.141552792480595668E+01    0.183364188312344051E+00    0.780609644503196587E+00   -0.386144674879625569E+02
    0.261344117322588488E+03    0.942176205679206532E+03    0.384597807355323007E+00    0.127588408359326377E+04    0.108742963809616699E+01    0.877715995339439448E+00    0.649796131077125194E+00   -0.386052020608338680E+02
    0.261345795619985608E+03    0.942174270619478307E+03    0.240388948766932398E+00    0.121611319694329404E+04    0.930255876418018213E+00    0.953687493904498917E+00    0.207488235600222948E+00   -0.385730349334098506E+02
    0.261343375097105138E+03    0.942175167524340850E+03    0.256787792288053596E+00    0.123220946648224935E+04    0.949573382053842785E+00    0.887764964219225905E+00    0.315908025110970325E+00   -0.385568763551336389E+02
    0.261345623641728025E+03    0.942174189666566235E+03    0.521854499338124445E+00    0.133564606571846321E+04    0.124633006872070662E+01    0.732093070394530865E+00    0.753085689869702701E+00   -0.385536551570440125E+02
    0.261345909382804052E+03    0.942175712575373950E+03    0.556222879319980157E+00    0.126416047716692310E+04    0.132196749455294960E+01    0.345680337511724167E+00    0.811287839299237867E+00   -0.385444671531515795E+02
    0.261345437821831865E+03    0.942176000768162226E+03    0.442130739231511027E+00    0.126143037633339304E+04    0.117863572515592452E+01    0.486528718781214509E+00    0.915104870929354997E+00   -0.385235388023177165E+02
    0.261344449790978217E+03    0.942175357712500045E+03    0.492048627052365406E+00    0.121890926173098092E+04    0.124961679435829498E+01    0.638993668973777962E+00    0.311168096386434834E+00   -0.384458089960331222E+02
    0.261345892417391667E+03    0.942175137700508458E+03    0.279085608433745525E+00    0.123551473111188670E+04    0.100610564102586864E+01    0.580634887707149661E+00    0.608397339077269353E-01   -0.384398228636552233E+02
    0.261345578383847567E+03    0.942175966719643611E+03    0.490484189455226649E+00    0.124492587935625602E+04    0.123834142147635218E+01    0.850766905747972091E+00    0.292688765135590001E+00   -0.384313993360033948E+02
    0.261345007244636918E+03    0.942175671016555157E+03    0.475201911489040674E+00    0.127590834926072171E+04    0.125207389275731229E+01    0.173751629369190697E+00    0.391941567962009962E+00   -0.384290889350215679E+02
    0.261344444199525242E+03    0.942175533653306388E+03    0.449170684884500404E+00    0.127829916625022997E+04    0.118268992748754331E+01    0.526689588856759761E+00    0.790227161793029431E+00   -0.384145728581191150E+02
    0.261344932934881967E+03    0.942175700245146459E+03    0.515819803964739365E+00    0.123743443468115515E+04    0.127601083570110485E+01    0.568457567331603131E+00    0.430489992879751648E+00   -0.384043496112336484E+02
    0.261343934305782852E+03    0.942175104291390767E+03    0.583523121433566883E+00    0.132119003642908910E+04    0.132869990759246526E+01    0.796980133216263154E+00    0.531114275846561235E+00   -0.383961977764574129E+02
    0.261345668069167345E+03    0.942175198048420043E+03    0.452073455556518122E+00    0.134116964522870148E+04    0.114369015936172236E+01    0.837157554762327449E+00    0.906025488077687791E+00   -0.383954839441326357E+02
    0.261345516111494874E+03    0.942175483773628912E+03    0.586822696388666909E+00    0.122298620966080807E+04    0.137440304333426488E+01    0.233365419000227781E+00    0.267260066684198272E+00   -0.383920956239805804E+02
    0.261344697253216339E+03    0.942176076985613804E+03    0.323289834160565559E+00    0.125689831749417590E+04    0.107098192943463211E+01    0.250809974102932876E+00    0.314600162761525803E-01   -0.383702963511700261E+02
    0.261344617137929902E+03    0.942173769727328477E+03    0.552215426825832578E+00    0.134186517805937387E+04    0.130543822476655902E+01    0.402985301347162261E+00    0.884314259434526906E+00   -0.383685495779625967E+02
    0.261345545009975297E+03    0.942175205579643034E+03    0.457881013616080357E+00    0.131754886432872195E+04    0.113998613568616669E+01    0.912398012400334357E+00    0.911681283933257647E+00   -0.383519746418797283E+02
    0.261344809669909296E+03    0.942175231080447475E+03    0.562791475164066579E+00    0.122077205864669213E+04    0.135938879190419137E+01    0.102346561392600024E+00    0.245695305269488018E+00   -0.383385766100969931E+02
    0.261345962340625590E+03    0.942174438214098245E+03    0.518488881458465389E+00    0.130709055897918620E+04    0.128539145456249382E+01    0.318114446477722801E+00    0.584242430580625083E+00   -0.383375900304595660E+02
    0.261344518716300684E+03    0.942176022138145413E+03    0.447190379831414075E+00    0.126081790049057395E+04    0.119814930035224876E+01    0.371052107827042787E+00    0.691881620919714280E+00   -0.383370877021460075E+02
    0.261344033996813664E+03    0.942175923899836789E+03    0.465151693990877635E+00    0.123747962028523398E+04    0.122457787351853398E+01    0.452984898114933476E+00    0.457742271644101195E+00   -0.383266004008425085E+02
    0.261345861206039956E+03    0.942176278526030842E+03    0.362487741211577175E+00    0.124548891979212044E+04    0.111578655578257968E+01    0.163086766245744613E+00    0.967945200486245882E+00   -0.383256952906936874E+02
    0.261344506219568188E+03    0.942174488493517742E+03    0.257925488365997047E+00    0.129623398304901684E+04    0.947096487862479797E+00    0.696756697283983817E+00    0.550616672494750103E+00   -0.383194194570862408E+02
    0.261346098052743173E+03    0.942174085801377828E+03    0.325608269177545540E+00    0.125604952826346312E+04    0.106475838939055811E+01    0.426894840997786462E+00    0.180117467653138852E+00   -0.382942895050202878E+02
    0.261344131703221080E+03    0.942176040620100025E+03    0.618168947011083159E+00    0.131501634090554808E+04    0.138303049498039776E+01    0.353859280503274143E+00    0.887519804532587164E+00   -0.382837587812633373E+02
    0.261344668315713363E+03    0.942175817993047417E+03    0.546942348940500089E+00    0.122913490940280235E+04    0.130726818001900780E+01    0.888779134901507395E+00    0.295412768217094418E-01   -0.382530970215912660E+02
    0.261343795919420472E+03    0.942175525935256360E+03    0.223325240618603926E+00    0.130782194852947669E+04    0.894494032559789098E+00    0.783093625425463680E+00    0.377791538146798278E+00   -0.382448199774521953E+02
    0.261343832489714430E+03    0.942174471531202244E+03    0.476824238965455949E+00    0.130585731234208538E+04    0.123458908208603590E+01    0.308497235582497253E+00    0.746981680188446018E+00   -0.382390337214778384E+02
    0.261344018825740591E+03    0.942175436044632193E+03    0.206123638724495628E+00    0.133139989282954616E+04    0.837324508156755742E+00    0.756108226754540480E+00    0.722807087466256215E+00   -0.381638367614387164E+02
    0.261345758307277777E+03    0.942176207112008115E+03    0.629275330466123273E+00    0.131365087649687052E+04    0.140064427238684308E+01    0.483536684007916273E+00    0.360159782104919723E+00   -0.381628099020826568E+02
    0.261344496755909233E+03    0.942176076463105005E+03    0.476025924220012220E+00    0.121233467214729149E+04    0.123024130798794817E+01    0.933122695141688441E+00    0.377309764971544628E-01   -0.381564732871701580E+02
    0.261344627296293993E+03    0.942175089147227368E+03    0.243951954375129842E+00    0.121555114232652704E+04    0.978966220418225341E+00    0.126827105209847801E+00    0.152319178449578985E+00   -0.381362259912290327E+02
    0.261346424981317000E+03    0.942175018205972606E+03    0.284789647339632745E+00    0.129757435000074497E+04    0.961726535607941968E+00    0.638970772853657110E+00    0.960943923187912663E+00   -0.380888796731221646E+02
    0.261345486883299316E+03    0.942174969999641007E+03    0.239436264744220001E+00    0.125781032171069728E+04    0.908065267993805492E+00    0.745090062504834227E+00    0.726154944090113275E+00   -0.380839896593554528E+02
    0.261345946396881004E+03    0.942176007773442961E+03    0.360118443150699408E+00    0.122770151201124827E+04    0.111030173217554973E+01    0.501356015938202004E+00    0.370061164630490769E-01   -0.380603303797845385E+02
    0.261345910680775432E+03    0.942174220038672843E+03    0.298135501619809284E+00    0.124232097023354390E+04    0.102846330862706958E+01    0.312968662415837873E+00    0.466556080052129396E+00   -0.380423983786500415E+02
    0.261345347711051431E+03    0.942176059939686525E+03    0.219763465682340176E+00    0.129514399152370106E+04    0.897361419821305684E+00    0.829097179323777356E+00    0.164399466938843497E+00   -0.380320107742726066E+02
    0.261344302193718875E+03    0.942176307798047787E+03    0.254345326074650435E+00    0.127241683374924992E+04    0.965734597703641229E+00    0.301508619312151505E+00    0.584939593768710631E+00   -0.380288451638389020E+02
    0.261343600803209767E+03    0.942175119520490739E+03    0.741911344453526800E+00    0.136057423147918553E+04    0.149551450519632767E+01    0.875366069928575685E+00    0.427080754305821486E+00   -0.380258915989799249E+02
    0.261345404044199768E+03    0.942176436307769563E+03    0.385559959684870890E+00    0.124007787267826666E+04    0.113735455599154855E+01    0.276381157899607655E+00    0.687514922332166378E+00   -0.380219218601116751E+02
    0.261344198142047844E+03    0.942174187534453495E+03    0.228408448075989506E+00    0.127214716543040572E+04    0.933068181657809137E+00    0.383930208683289309E+00    0.325060803355995132E+00   -0.380204597731564462E+02
    0.261345868848871135E+03    0.942175420836849753E+03    0.596385850707089715E+00    0.122830268182821715E+04    0.139162037547169293E+01    0.947755007695123136E-01    0.526190747542820803E+00   -0.379894440991047446E+02
    0.261345800774382724E+03    0.942174940881321277E+03    0.321452650997210654E+00    0.122679202689661474E+04    0.108191314293704099E+01    0.291695162053626847E-01    0.522846119112371222E+00   -0.379865491879368591E+02
    0.261345525329844975E+03    0.942175491612991095E+03    0.650820230608883943E+00    0.132108662466181750E+04    0.144238256609320770E+01    0.137015444648758894E+00    0.709250836770578430E+00   -0.379816046406642016E+02
    0.261344779205308555E+03    0.942173759300292886E+03    0.431769925373812036E+00    0.119706863580625918E+04    0.121171855866246214E+01    0.100874635640164773E+00    0.165417835486654757E+00   -0.379658134867004904E+02
    0.261344651867635775E+03    0.942174532731306954E+03    0.467158640311716500E+00    0.126332211596875186E+04    0.123095995275438375E+01    0.313725467445468087E+00    0.700605622229732661E+00   -0.379468426735831343E+02
    0.261343700809273116E+03    0.942175089902333866E+03    0.289885404917668343E+00    0.120326549070771944E+04    0.104539306298895340E+01    0.533203580785902229E-01    0.425268001483791847E+00   -0.379457802893423803E+02
    0.261344296307883894E+03    0.942176077211299571E+03    0.222332646124379973E+00    0.128903280177644933E+04    0.914995721320083777E+00    0.259793101187241138E+00    0.731399762682661936E+00   -0.378979663075883764E+02
    0.261345444679441528E+03    0.942173871300851715E+03    0.399061239440201054E+00    0.124860522022731379E+04    0.115840101278211449E+01    0.156548055541105763E+00    0.891909865201499286E+00   -0.378840045903046700E+02
    0.261344844942765860E+03    0.942174805536895292E+03    0.574295769204832718E+00    0.119133491242458990E+04    0.137915036760660059E+01    0.189627088295379297E-01    0.133400250798074022E+00   -0.378640836590171688E+02
    0.261344635925343141E+03    0.942175851711952191E+03    0.617355390990182662E+00    0.130121944816192445E+04    0.135645281756330371E+01    0.773939279823805171E+00    0.672493264571394134E+00   -0.378486118364668869E+02
    0.261344441388415134E+03    0.942174859297277976E+03    0.247871658858327154E+00    0.127001116850318431E+04    0.957779563830971625E+00    0.671603540253535192E+00    0.257865810849367272E-01   -0.378139175381448567E+02
    0.261344526110354479E+03    0.942175923225962265E+03    0.406094622348249668E+00    0.121959186626163000E+04    0.116598431309746453E+01    0.303175258069241615E+00    0.516550137573044355E+00   -0.378070688976594482E+02
    0.261344154355884825E+03    0.942174714595053388E+03    0.554668481500704580E+00    0.127678466878429663E+04    0.131769089357435032E+01    0.858071676900569180E+00    0.411203245760055208E-01   -0.378053136536580041E+02
    0.261343650402418177E+03    0.942174970851770354E+03    0.442657295230829861E+00    0.126015831839128100E+04    0.119182974715697121E+01    0.706779530564302538E+00    0.224657382898893004E+00   -0.377960982125132645E+02
    0.261344324893378825E+03    0.942175528546806277E+03    0.528417554529195588E+00    0.128250223884658499E+04    0.129177760602959735E+01    0.685739382691207600E+00    0.114734615806551365E+00   -0.377583503135630707E+02
    0.261345374673697506E+03    0.942175887305203560E+03    0.334341431404887368E+00    0.125171943914381109E+04    0.109055491366146762E+01    0.150796037077756767E+00    0.788846825252799075E-02   -0.377352056250680903E+02
    0.261344495920463601E+03    0.942174411655760537E+03    0.410562048926748968E+00    0.120089751257329158E+04    0.117771937000580040E+01    0.232910447629784051E+00    0.423188696211661552E+00   -0.377216731224678909E+02
    0.261345092630599027E+03    0.942175441426119960E+03    0.359861609012642081E+00    0.122333781205728292E+04    0.112310629126305228E+01    0.702503328432572821E-01    0.667917934906374744E+00   -0.377184692640490340E+02
    0.261344488007377947E+03    0.942173984637033186E+03    0.454202335557574666E+00    0.125922147101337532E+04    0.122682359328518031E+01    0.251898289833680900E+00    0.164000704369100941E+00   -0.377182936059271157E+02
    0.261343640941929664E+03    0.942175178638784132E+03    0.515555003785815424E+00    0.122660632147786100E+04    0.129289480089258624E+01    0.272013923613675157E+00    0.347065401739654278E+00   -0.377104470503199707E+02
    0.261345600138040140E+03    0.942173943749597584E+03    0.337415348866496489E+00    0.128156502214822785E+04    0.106272044361021689E+01    0.450292759748211646E+00    0.742570896725475604E+00   -0.376969033144686563E+02
    0.261343739649959446E+03    0.942175269422488554E+03    0.740703252510813703E+00    0.137924184440774934E+04    0.149048087471680435E+01    0.684512025195983753E+00    0.712659432934690362E+00   -0.376938120217187276E+02
    0.261346161433750751E+03    0.942175839485774873E+03    0.496001037523703669E+00    0.126473144215809862E+04    0.126700900346545309E+01    0.295480051202666683E+00    0.400653989386555831E+00   -0.376619923156387060E+02
    0.261345780188112599E+03    0.942174780996502705E+03    0.283881750203377248E+00    0.127302845928432953E+04    0.996322113593521852E+00    0.406348730801269431E+00    0.824637167761527623E+00   -0.376551363622880260E+02
    0.261346267063469725E+03    0.942174760223845624E+03    0.321101749388253865E+00    0.124850898149145223E+04    0.104285892687690041E+01    0.436491072762107357E+00    0.790953837662038639E+00   -0.376503895849682380E+02
    0.261345761772002049E+03    0.942174169007393402E+03    0.587423801678539137E+00    0.124349757723010794E+04    0.136373857019469868E+01    0.584012685014733690E+00    0.471250645424119360E-01   -0.376340838751537348E+02
    0.261345487763294955E+03    0.942174269371935225E+03    0.403037861351835502E+00    0.125408782114696783E+04    0.115536170383909642E+01    0.610245490335873941E+00    0.654511189064143489E-01   -0.376272780228030115E+02
    0.261346385613973723E+03    0.942174577341281065E+03    0.670088486442364517E+00    0.132482950409725413E+04    0.143812576175342866E+01    0.406336874167195494E+00    0.793570651850732500E+00   -0.376255644076888913E+02
    0.261346031181877834E+03    0.942174609965505283E+03    0.571539423850933037E+00    0.124870733204836370E+04    0.135637662605571396E+01    0.233482830321419060E+00    0.422156057692475994E+00   -0.376141518371349619E+02
    0.261343911293742281E+03    0.942175934260354552E+03    0.680890578189440543E+00    0.133449990454785461E+04    0.145145665784453537E+01    0.346844313146994987E+00    0.879671613082966597E+00   -0.376018163649838186E+02
    0.261345058860769313E+03    0.942175934414251060E+03    0.619582925724315503E+00    0.136681614173354819E+04    0.133907549126228220E+01    0.760637250757614125E+00    0.947142616390365566E+00   -0.376013945583692077E+02
    0.261345092803194518E+03    0.942173816325333746E+03    0.687379387089285476E+00    0.130707884743405998E+04    0.146218867830950527E+01    0.720664272450635024E+00    0.115338580170079044E+00   -0.375922528564821761E+02
    0.261346080596391459E+03    0.942174223891782390E+03    0.571901199219142731E+00    0.129742584674845330E+04    0.132095463106079203E+01    0.866327222921419171E+00    0.308954217474953385E+00   -0.375907449345289706E+02
    0.261344768764907258E+03    0.942176307656274503E+03    0.353719686888062101E+00    0.124146123114954207E+04    0.108656843874626841E+01    0.660203114303442473E+00    0.233431789604803791E+00   -0.375900720865046694E+02
    0.261343438221815916E+03    0.942175490423426936E+03    0.580139438797984575E+00    0.128463915920464046E+04    0.135505332294709735E+01    0.304121867567030579E+00    0.637042336195587922E+00   -0.375882855861820957E+02
    0.261344885969843119E+03    0.942174233614618174E+03    0.343946357840304140E+00    0.125391093290735284E+04    0.107053193915767064E+01    0.573660569699572243E+00    0.582814156109951576E+00   -0.375857673464267421E+02
    0.261344251784692233E+03    0.942174996754288372E+03    0.648633299379987704E+00    0.128409306735338805E+04    0.142375072239293554E+01    0.597670180691455610E+00    0.249763780473569119E+00   -0.375751170093260640E+02
    0.261344791113326380E+03    0.942176170602066577E+03    0.435857443460839655E+00    0.127664568529209896E+04    0.117049417186029281E+01    0.916932196330853544E+00    0.275938478682031862E+00   -0.375728943228978878E+02
    0.261344791474442843E+03    0.942175835427918287E+03    0.393837310408809982E+00    0.129464923703329714E+04    0.113017591652324678E+01    0.441921382073718505E+00    0.645903704823609148E+00   -0.375718244060829818E+02
    0.261344681526477700E+03    0.942175606876287702E+03    0.636989794597395909E+00    0.125537042020575450E+04    0.141618178387012050E+01    0.382018708779313931E+00    0.477504180962410596E+00   -0.375547840256087895E+02
    0.261345694355084788E+03    0.942175703644302530E+03    0.568286722679835266E+00    0.135603753792310772E+04    0.127337678086422246E+01    0.841917778987298138E+00    0.930489141651746121E+00   -0.375405148774339921E+02
    0.261344384405532480E+03    0.942176337779399319E+03    0.331203871521004167E+00    0.124469421261992989E+04    0.108026807250250845E+01    0.233514155427641201E+00    0.282048840562474645E+00   -0.375371504483064911E+02
    0.261344794450308370E+03    0.942176013787274883E+03    0.582893240988464179E+00    0.129336253127025611E+04    0.136517273611192613E+01    0.290430422551299472E+00    0.195337468738398301E+00   -0.375347136717550782E+02
    0.261344589930154882E+03    0.942173900106505698E+03    0.265909909022565616E+00    0.124671994988150186E+04    0.975941740938892743E+00    0.386120359779141331E+00    0.755180904209241999E+00   -0.375327639061876681E+02
    0.261344424489272910E+03    0.942175252562587502E+03    0.275356912749574412E+00    0.122218639941644938E+04    0.988719787947111461E+00    0.716374925333158052E+00    0.116560048393152774E+00   -0.375304329557900189E+02
    0.261344216655635421E+03    0.942174263807938928E+03    0.415616123400831206E+00    0.121570873283257720E+04    0.116149771102393240E+01    0.676509936024031533E+00    0.287544024495116179E+00   -0.375267595322765573E+02
    0.261345027258734888E+03    0.942176431182920282E+03    0.434877907176827561E+00    0.125305620161712568E+04    0.117530399613393932E+01    0.629960614031652266E+00    0.490280667655864921E+00   -0.375038129091181531E+02
    0.261344123972634236E+03    0.942174076475571724E+03    0.725891142342099838E+00    0.132671031056058246E+04    0.149355071523755800E+01    0.988988495887657471E+00    0.257964045000891352E-01   -0.374959385975395989E+02
    0.261345024097899454E+03    0.942176212015289707E+03    0.320439517279528130E+00    0.123301525921135931E+04    0.103499008264122061E+01    0.994623290023148088E+00    0.165502481430265247E+00   -0.374937150917658073E+02
    0.261344228717991427E+03    0.942174807943434416E+03    0.247988649549419016E+00    0.131517856078878071E+04    0.951542229466239453E+00    0.312309108183940254E+00    0.733172338036190196E+00   -0.374788579392176757E+02
    0.261345470995080063E+03    0.942174144631727927E+03    0.381710644470410476E+00    0.118706217461396159E+04    0.115659158912120752E+01    0.836218832970488518E-01    0.101496188660767692E+00   -0.374540248208880229E+02
    0.261345017894862337E+03    0.942173605011239943E+03    0.679856290182353273E+00    0.132657457418268700E+04    0.143930731520789390E+01    0.560536995034705776E+00    0.695579366514586961E+00   -0.374431014424022024E+02
    0.261344154185311140E+03    0.942174677360516171E+03    0.527054833165560122E+00    0.125030507659068599E+04    0.129510586413966955E+01    0.535292380462922268E+00    0.300022409845005847E-01   -0.374416195714966591E+02
    0.261345137101520152E+03    0.942173897558038334E+03    0.215727819083996658E+00    0.128214075027254876E+04    0.926084108587237775E+00    0.154410838271159923E+00    0.271430366351926022E+00   -0.374408851481294676E+02
    0.261344319027049210E+03    0.942174308640751747E+03    0.531539703507576622E+00    0.126000670383414376E+04    0.127309332186235769E+01    0.777391724527353944E+00    0.549542203229883341E+00   -0.374367316635211651E+02
    0.261344962190368506E+03    0.942173576012909734E+03    0.588601815022936514E+00    0.130547503290872191E+04    0.131934831483760417E+01    0.953246704885334584E+00    0.568513921978633596E+00   -0.374344091174597366E+02
    0.261344035897312892E+03    0.942174928409601876E+03    0.330510525281228595E+00    0.126616445063382844E+04    0.106029946972036404E+01    0.610239713587343191E+00    0.296654535425273702E+00   -0.374314750081505423E+02
